,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-01-02,4.6,2.1,7.8,2.1,0.0,236.7,28.1,61.9,,0.0,,,,,,,,,,,
1,2015-01-03,3.7,1.8,4.9,0.3,0.0,254.6,29.5,66.2,,0.0,,,,,,,,,,,
2,2015-01-04,2.7,0.5,4.3,1.4,0.0,297.5,23.0,49.7,,30.0,,,,,,,,,,,
3,2015-01-05,2.1,-0.1,3.8,8.8,0.0,277.1,16.2,45.0,,0.0,,,,,,,,,,,
4,2015-01-06,-1.0,-2.2,0.1,0.0,0.0,138.8,12.6,37.8,,0.0,,,,,,,,,,,
5,2015-01-07,1.1,-1.3,3.9,1.1,0.0,206.7,12.2,34.2,,0.0,,,,,,,,,,,
6,2015-01-08,2.8,0.3,6.0,9.0,0.0,211.7,18.0,51.1,,0.0,,,,,,,,,,,
7,2015-01-09,5.7,4.6,8.3,12.7,0.0,254.2,31.7,74.2,,0.0,,,,,,,,,,,
8,2015-01-10,8.0,4.5,12.7,2.5,0.0,255.4,32.8,86.0,,0.0,,,,,,,,,,,
9,2015-01-11,3.3,1.9,4.8,1.1,0.0,260.4,34.9,74.2,,0.0,,,,,,,,,,,
10,2015-01-12,5.1,1.6,7.3,4.8,0.0,239.2,24.8,49.7,,0.0,,,,,,,,,,,
11,2015-01-13,9.1,6.6,11.3,0.6,0.0,218.3,21.2,49.3,,108.0,,,,,,,,,,,
12,2015-01-14,5.5,2.5,7.9,0.9,0.0,225.0,17.6,67.3,,96.0,,,,,,,,,,,
13,2015-01-15,4.1,0.4,9.1,2.5,0.0,190.0,19.8,47.5,,0.0,,,,,,,,,,,
14,2015-01-16,6.9,4.0,9.0,5.2,0.0,207.5,12.2,36.0,,96.0,,,,,,,,,,,
15,2015-01-17,2.4,-2.4,4.3,0.0,0.0,224.2,7.9,28.8,,78.0,,,,,,,,,,,
16,2015-01-18,-0.6,-3.3,3.0,0.0,0.0,172.9,8.6,23.0,,378.0,,,,,,,,,,,
17,2015-01-19,-1.0,-3.6,0.8,0.0,0.0,127.1,9.7,23.4,,36.0,,,,,,,,,,,
18,2015-01-20,0.6,-0.1,1.7,2.0,0.0,117.9,7.9,24.5,,0.0,,,,,,,,,,,
19,2015-01-21,0.0,-0.6,0.4,0.0,10.0,198.8,6.5,16.2,,0.0,,,,,,,,,,,
20,2015-01-22,-1.1,-1.8,-0.2,0.0,0.0,48.3,11.5,23.8,,0.0,,,,,,,,,,,
21,2015-01-23,-0.7,-2.1,-0.2,0.0,0.0,107.1,9.4,24.5,,0.0,,,,,,,,,,,
22,2015-01-24,-1.2,-2.6,-0.2,0.2,0.0,190.0,8.6,28.1,,0.0,,,,,,,,,,,
23,2015-01-25,0.4,-0.2,1.0,0.0,0.0,275.4,11.5,29.9,,0.0,,,,,,,,,,,
24,2015-01-26,1.6,0.3,3.6,5.7,0.0,194.2,11.5,34.2,,12.0,,,,,,,,,,,
25,2015-01-27,2.9,0.0,3.9,0.1,0.0,283.3,17.3,38.2,,6.0,,,,,,,,,,,
26,2015-01-28,2.3,-1.0,4.6,7.2,0.0,221.3,18.0,51.8,,12.0,,,,,,,,,,,
27,2015-01-29,1.8,0.0,3.4,4.4,0.0,207.9,20.5,52.6,,204.0,,,,,,,,,,,
28,2015-01-30,0.4,-0.3,1.3,3.3,60.0,178.8,12.2,30.2,,0.0,,,,,,,,,,,
29,2015-01-31,-0.4,-1.9,0.5,0.2,60.0,250.4,16.2,36.7,,48.0,,,,,,,,,,,
30,2015-02-01,0.7,-0.3,2.4,0.0,40.0,241.7,14.4,32.8,,42.0,,,,,,,,,,,
31,2015-02-02,0.6,-1.3,1.8,5.9,20.0,241.3,16.2,33.8,,0.0,,,,,,,,,,,
32,2015-02-03,-1.2,-3.5,0.4,0.2,90.0,266.3,9.4,26.3,,0.0,,,,,,,,,,,
33,2015-02-04,-1.8,-2.6,-0.4,0.2,70.0,269.6,8.6,22.7,,12.0,,,,,,,,,,,
34,2015-02-05,-3.8,-8.1,0.4,0.0,70.0,92.1,5.4,19.8,,366.0,,,,,,,,,,,
35,2015-02-06,-4.9,-9.0,-3.7,0.0,60.0,100.4,7.2,17.6,,0.0,,,,,,,,,,,
36,2015-02-07,-1.3,-5.2,3.0,0.3,60.0,250.8,20.2,46.8,,0.0,,,,,,,,,,,
37,2015-02-08,0.7,-1.1,3.0,0.8,40.0,317.5,28.8,66.6,,426.0,,,,,,,,,,,
38,2015-02-09,3.3,-0.7,5.0,0.8,20.0,282.5,19.4,43.6,,0.0,,,,,,,,,,,
39,2015-02-10,4.5,4.1,5.2,0.0,0.0,288.8,15.1,36.0,,0.0,,,,,,,,,,,
40,2015-02-11,3.6,2.1,5.3,0.0,0.0,267.5,9.0,22.7,,0.0,,,,,,,,,,,
41,2015-02-12,1.8,-3.2,7.3,0.0,0.0,183.8,7.6,18.0,,408.0,,,,,,,,,,,
