,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2017-08-01,22.9,17.3,30.5,0.0,,,10.1,53.3,,393.0,,,,,,,,,,,
1,2017-08-02,22.4,16.1,28.8,0.1,,252.5,7.6,31.3,,522.0,,,,,,,,,,,
2,2017-08-03,22.3,16.8,29.4,4.3,,219.6,11.2,50.8,,257.0,,,,,,,,,,,
3,2017-08-04,22.5,18.1,27.3,0.0,,247.9,11.9,48.2,,310.0,,,,,,,,,,,
4,2017-08-05,19.3,14.5,27.7,1.1,,236.7,9.7,43.2,,422.0,,,,,,,,,,,
5,2017-08-06,16.7,9.9,22.7,0.0,,290.0,8.6,33.8,,665.0,,,,,,,,,,,
6,2017-08-07,18.0,8.2,25.5,0.0,,160.0,7.2,29.9,,787.0,,,,,,,,,,,
7,2017-08-08,20.8,10.1,28.4,0.0,,121.7,11.2,36.4,,640.0,,,,,,,,,,,
8,2017-08-09,21.7,16.2,26.3,23.7,,259.2,9.4,29.2,,585.0,,,,,,,,,,,
9,2017-08-10,17.3,14.8,20.6,34.0,,304.2,13.7,34.6,,0.0,,,,,,,,,,,
10,2017-08-11,15.4,13.2,17.8,3.4,,305.0,9.0,29.9,,1.0,,,,,,,,,,,
11,2017-08-12,15.2,12.2,19.9,1.1,,244.2,15.1,37.4,,79.0,,,,,,,,,,,
12,2017-08-13,17.0,12.7,21.5,0.5,,216.7,6.8,19.8,,186.0,,,,,,,,,,,
13,2017-08-14,18.3,11.1,24.3,0.0,,176.7,7.2,23.4,,790.0,,,,,,,,,,,
14,2017-08-15,21.6,12.9,29.6,9.5,,168.8,7.9,32.0,,506.0,,,,,,,,,,,
15,2017-08-16,19.6,14.8,23.7,4.0,,228.3,7.9,27.4,,288.0,,,,,,,,,,,
16,2017-08-17,20.7,13.1,26.9,0.9,,174.2,7.6,24.5,,307.0,,,,,,,,,,,
17,2017-08-18,21.3,16.2,27.4,1.6,,217.1,10.1,56.2,,190.0,,,,,,,,,,,
18,2017-08-19,17.4,14.2,21.9,0.0,,245.0,13.3,43.9,,465.0,,,,,,,,,,,
19,2017-08-20,15.6,10.8,20.4,0.3,,260.0,10.4,38.2,,368.0,,,,,,,,,,,
20,2017-08-21,15.6,11.3,20.4,0.0,,268.8,10.8,36.0,,480.0,,,,,,,,,,,
21,2017-08-22,14.1,8.0,19.9,0.0,,308.8,8.3,34.6,,445.0,,,,,,,,,,,
22,2017-08-23,14.2,5.7,22.0,0.0,,164.2,4.3,25.2,,745.0,,,,,,,,,,,
23,2017-08-24,17.0,9.8,24.4,0.0,,203.8,6.8,33.5,,215.0,,,,,,,,,,,
24,2017-08-25,18.9,12.8,24.7,1.3,,236.7,7.6,24.8,,573.0,,,,,,,,,,,
25,2017-08-26,19.2,13.4,25.7,0.1,,192.1,5.0,16.9,,290.0,,,,,,,,,,,
26,2017-08-27,19.1,10.5,23.6,0.0,,295.8,10.1,28.1,,537.0,,,,,,,,,,,
27,2017-08-28,16.2,8.8,23.7,0.0,,179.2,3.6,15.8,,656.0,,,,,,,,,,,
28,2017-08-29,18.7,8.6,27.9,0.0,,211.3,4.7,22.0,,770.0,,,,,,,,,,,
29,2017-08-30,23.0,12.3,30.5,0.0,,175.8,9.4,31.0,,624.0,,,,,,,,,,,
30,2017-08-31,19.7,14.0,24.8,1.5,,250.4,11.9,38.9,,171.0,,,,,,,,,,,
31,2017-09-01,14.1,8.5,18.3,0.0,,292.9,7.6,21.2,,58.0,,,,,,,,,,,
32,2017-09-02,13.0,7.9,19.3,0.3,,280.0,6.8,39.6,,258.0,,,,,,,,,,,
33,2017-09-03,13.1,6.8,19.8,0.4,,301.7,7.2,34.9,,434.0,,,,,,,,,,,
34,2017-09-04,13.7,5.9,21.9,0.0,,268.3,7.2,31.3,,588.0,,,,,,,,,,,
35,2017-09-05,16.3,6.6,23.2,0.0,,245.8,7.9,25.9,,582.0,,,,,,,,,,,
36,2017-09-06,17.6,12.4,22.9,0.9,,240.0,15.1,51.5,,166.0,,,,,,,,,,,
37,2017-09-07,14.4,11.6,19.0,0.1,,253.3,15.1,47.2,,98.0,,,,,,,,,,,
38,2017-09-08,16.1,12.7,18.8,0.0,,208.8,15.8,58.3,,3.0,,,,,,,,,,,
39,2017-09-09,16.3,14.2,19.4,0.1,,190.0,14.8,44.3,,11.0,,,,,,,,,,,
40,2017-09-10,15.5,9.0,21.5,0.0,,225.4,10.1,32.4,,481.0,,,,,,,,,,,
41,2017-09-11,14.0,8.3,18.7,1.8,,197.9,14.8,43.6,,221.0,,,,,,,,,,,
42,2017-09-12,13.7,9.7,18.7,0.3,,219.6,13.3,41.0,,285.0,,,,,,,,,,,
43,2017-09-13,15.0,7.7,20.4,0.7,,216.7,20.2,65.5,,182.0,,,,,,,,,,,
44,2017-09-14,12.3,10.0,15.3,3.1,,223.3,20.5,62.3,,144.0,,,,,,,,,,,
45,2017-09-15,12.4,6.7,16.7,0.0,,236.3,13.7,38.9,,370.0,,,,,,,,,,,
46,2017-09-16,11.4,3.9,18.0,0.0,,207.1,7.9,28.4,,513.0,,,,,,,,,,,
47,2017-09-17,10.6,3.9,18.1,0.6,,222.5,6.5,24.8,,299.0,,,,,,,,,,,
48,2017-09-18,10.8,2.7,17.8,0.2,,240.0,8.6,31.0,,503.0,,,,,,,,,,,
49,2017-09-19,11.3,3.4,16.2,0.0,,252.1,7.2,22.7,,225.0,,,,,,,,,,,
50,2017-09-20,11.5,7.1,16.0,2.5,,271.7,9.0,39.2,,150.0,,,,,,,,,,,
51,2017-09-21,13.7,10.5,18.0,0.0,,268.3,5.8,15.8,,174.0,,,,,,,,,,,
52,2017-09-22,13.4,8.0,19.2,0.0,,244.6,4.3,19.4,,166.0,,,,,,,,,,,
53,2017-09-23,13.2,5.7,19.2,0.0,,182.9,5.8,23.4,,339.0,,,,,,,,,,,
54,2017-09-24,13.0,10.8,14.6,0.3,,235.8,5.4,17.6,,0.0,,,,,,,,,,,
55,2017-09-25,12.6,9.3,14.2,10.1,,154.6,5.0,20.9,,0.0,,,,,,,,,,,
56,2017-09-26,14.4,11.2,18.6,0.1,,100.8,9.4,31.0,,192.0,,,,,,,,,,,
57,2017-09-27,14.4,9.9,19.6,6.2,,74.2,5.8,17.3,,164.0,,,,,,,,,,,
58,2017-09-28,14.8,9.9,18.8,0.0,,157.9,5.0,20.5,,4.0,,,,,,,,,,,
59,2017-09-29,16.5,12.8,22.5,0.0,,135.0,6.5,21.2,,449.0,,,,,,,,,,,
60,2017-09-30,15.9,10.2,20.9,3.1,,133.3,9.0,25.6,,183.0,,,,,,,,,,,
61,2017-10-01,12.8,9.9,16.2,0.6,0.0,250.0,8.3,23.0,,107.0,,,,,,,,,,,
62,2017-10-02,12.7,9.2,15.1,6.9,0.0,193.3,12.6,37.4,,24.0,,,,,,,,,,,
63,2017-10-03,12.9,9.8,16.3,0.2,0.0,250.4,13.3,42.8,,355.0,,,,,,,,,,,
64,2017-10-04,12.0,9.6,14.6,3.4,0.0,240.8,18.0,43.9,,118.0,,,,,,,,,,,
65,2017-10-05,11.7,9.9,16.6,2.9,0.0,250.4,22.7,76.7,,59.0,,,,,,,,,,,
66,2017-10-06,10.8,8.8,13.8,0.5,0.0,260.8,19.1,54.4,,102.0,,,,,,,,,,,
67,2017-10-07,10.6,9.5,13.1,4.6,0.0,245.4,18.4,50.0,,38.0,,,,,,,,,,,
68,2017-10-08,10.6,7.4,13.7,2.5,0.0,270.8,15.1,41.8,,158.0,,,,,,,,,,,
69,2017-10-09,9.4,4.9,13.1,1.3,0.0,256.3,10.8,32.4,,78.0,,,,,,,,,,,
70,2017-10-10,12.4,10.1,14.9,0.6,0.0,245.0,14.0,36.7,,20.0,,,,,,,,,,,
71,2017-10-11,14.7,12.6,17.1,0.0,0.0,238.3,15.8,64.4,,165.0,,,,,,,,,,,
72,2017-10-12,14.2,9.6,17.5,0.0,0.0,242.5,16.2,52.2,,404.0,,,,,,,,,,,
73,2017-10-13,13.0,8.5,17.7,0.0,0.0,242.1,10.4,32.0,,303.0,,,,,,,,,,,
74,2017-10-14,16.0,10.1,21.4,0.0,0.0,236.3,10.4,34.6,,546.0,,,,,,,,,,,
75,2017-10-15,15.2,8.4,22.8,0.0,0.0,200.0,6.5,22.0,,602.0,,,,,,,,,,,
76,2017-10-16,15.1,8.0,22.4,0.0,0.0,204.2,7.6,32.8,,556.0,,,,,,,,,,,
77,2017-10-17,14.9,7.7,23.2,0.0,0.0,236.3,5.0,23.4,,569.0,,,,,,,,,,,
78,2017-10-18,11.7,6.6,19.7,0.0,0.0,206.7,3.2,11.9,,441.0,,,,,,,,,,,
79,2017-10-19,13.8,6.0,21.9,0.0,0.0,202.1,6.5,25.2,,543.0,,,,,,,,,,,
80,2017-10-20,13.8,9.0,18.8,0.0,0.0,173.3,8.3,32.8,,55.0,,,,,,,,,,,
81,2017-10-21,12.3,9.1,17.8,5.8,0.0,192.9,7.9,30.6,,105.0,,,,,,,,,,,
82,2017-10-22,10.7,8.7,13.0,0.9,0.0,232.1,15.5,43.9,,204.0,,,,,,,,,,,
83,2017-10-23,10.1,8.4,12.9,0.1,0.0,247.1,13.7,37.8,,72.0,,,,,,,,,,,
84,2017-10-24,12.3,8.9,14.7,0.2,0.0,233.3,12.2,32.0,,82.0,,,,,,,,,,,
85,2017-10-25,15.1,11.9,18.3,0.0,0.0,242.5,14.8,43.6,,193.0,,,,,,,,,,,
86,2017-10-26,13.1,11.0,15.9,3.0,0.0,250.8,10.4,31.7,,141.0,,,,,,,,,,,
87,2017-10-27,10.6,8.0,12.4,1.2,0.0,284.6,14.8,55.1,,86.0,,,,,,,,,,,
88,2017-10-28,9.7,8.5,10.9,1.5,0.0,255.8,21.6,62.3,,0.0,,,,,,,,,,,
89,2017-10-29,9.2,4.8,12.9,1.5,0.0,285.6,31.0,90.0,,401.0,,,,,,,,,,,
90,2017-10-30,6.3,4.2,9.2,0.4,0.0,285.0,15.1,42.8,,498.0,,,,,,,,,,,
91,2017-10-31,7.3,5.2,9.7,0.9,0.0,254.6,13.0,34.2,,152.0,,,,,,,,,,,
92,2017-11-01,9.1,7.1,10.6,2.1,0.0,240.0,17.3,35.6,,0.0,,,,,,,,,,,
