,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0,2015-01-02,4.6,2.5,6.3,1.0,10.0,,,,,,,,,,,,,,,,
1,1,2015-01-03,3.5,1.9,5.1,1.0,0.0,,,,,,,,,,,,,,,,
2,2,2015-01-04,3.5,2.5,5.4,1.0,0.0,,,,,,,,,,,,,,,,
3,3,2015-01-05,2.9,0.8,4.0,0.0,0.0,,,,,,,,,,,,,,,,
4,4,2015-01-06,1.1,-2.0,4.1,0.1,0.0,,,,,,,,,,,,,,,,
5,5,2015-01-07,2.7,0.2,5.8,0.2,0.0,,,,,,,,,,,,,,,,
6,6,2015-01-08,5.2,0.3,8.2,4.3,0.0,,,,,,,,,,,,,,,,
7,7,2015-01-09,8.1,4.7,11.2,1.3,0.0,,,,,,,,,,,,,,,,
8,8,2015-01-10,12.2,4.8,16.6,3.0,0.0,,,,,,,,,,,,,,,,
9,9,2015-01-11,4.3,2.0,5.5,1.5,0.0,,,,,,,,,,,,,,,,
10,10,2015-01-12,6.5,5.4,7.8,0.0,0.0,,,,,,,,,,,,,,,,
11,11,2015-01-13,10.3,6.4,13.0,0.1,0.0,,,,,,,,,,,,,,,,
12,12,2015-01-14,6.5,1.2,9.6,4.0,0.0,,,,,,,,,,,,,,,,
13,13,2015-01-15,5.7,0.8,8.7,0.0,0.0,,,,,,,,,,,,,,,,
14,14,2015-01-16,7.2,5.4,9.6,7.9,0.0,,,,,,,,,,,,,,,,
15,15,2015-01-17,3.2,-0.5,5.8,0.2,0.0,,,,,,,,,,,,,,,,
16,16,2015-01-18,0.3,-2.9,4.6,0.0,0.0,,,,,,,,,,,,,,,,
17,17,2015-01-19,-0.4,-3.9,2.5,0.5,0.0,,,,,,,,,,,,,,,,
18,18,2015-01-20,1.1,0.4,2.2,3.2,0.0,,,,,,,,,,,,,,,,
19,19,2015-01-21,0.3,-1.4,1.1,0.0,0.0,,,,,,,,,,,,,,,,
20,20,2015-01-22,0.1,-0.3,0.7,1.6,0.0,,,,,,,,,,,,,,,,
21,21,2015-01-23,-0.4,-0.9,0.0,0.1,10.0,,,,,,,,,,,,,,,,
22,22,2015-01-24,0.3,-1.6,3.1,1.3,10.0,,,,,,,,,,,,,,,,
23,23,2015-01-25,2.0,0.8,3.8,4.4,20.0,,,,,,,,,,,,,,,,
24,24,2015-01-26,2.1,0.4,4.0,2.7,0.0,,,,,,,,,,,,,,,,
25,25,2015-01-27,3.4,2.3,5.3,0.4,0.0,,,,,,,,,,,,,,,,
26,26,2015-01-28,3.7,1.8,5.5,0.8,0.0,,,,,,,,,,,,,,,,
27,27,2015-01-29,2.5,0.5,4.1,0.8,0.0,,,,,,,,,,,,,,,,
28,28,2015-01-30,2.1,-0.1,3.7,0.9,0.0,,,,,,,,,,,,,,,,
29,29,2015-01-31,1.0,-0.9,4.0,0.7,0.0,,,,,,,,,,,,,,,,
30,30,2015-02-01,-0.4,-3.2,2.1,0.0,0.0,,,,,,,,,,,,,,,,
31,31,2015-02-02,1.4,-0.7,4.4,0.9,0.0,,,,,,,,,,,,,,,,
32,32,2015-02-03,1.0,-1.8,4.2,0.7,10.0,,,,,,,,,,,,,,,,
33,33,2015-02-04,-0.7,-1.8,0.2,0.3,0.0,,,,,,,,,,,,,,,,
34,34,2015-02-05,-1.2,-2.2,0.2,0.1,10.0,,,,,,,,,,,,,,,,
35,35,2015-02-06,-1.8,-3.0,-1.1,0.0,0.0,,,,,,,,,,,,,,,,
36,36,2015-02-07,-0.6,-5.8,3.1,1.5,0.0,,,,,,,,,,,,,,,,
37,37,2015-02-08,1.5,-0.8,3.5,0.0,10.0,,,,,,,,,,,,,,,,
38,38,2015-02-09,3.9,0.3,6.0,0.0,0.0,,,,,,,,,,,,,,,,
