,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-01-04,3.4,,,0.2,,,11.9,36.0,,270.0,,,,,,,,,,,
1,2015-01-05,2.2,,,0.0,0.0,,11.2,28.4,,54.0,,,,,,,,,,,
2,2015-01-06,3.5,,,1.5,0.0,,8.6,23.8,1019.9,0.0,,,,,,,,,,,
3,2015-01-07,4.1,,,1.4,0.0,,13.0,38.2,1021.9,276.0,,,,,,,,,,,
4,2015-01-08,5.3,,,12.6,0.0,,19.1,46.1,1016.2,0.0,,,,,,,,,,,
5,2015-01-09,8.1,,,4.5,0.0,,26.3,74.5,1010.6,0.0,,,,,,,,,,,
6,2015-01-10,9.7,,,4.6,,,30.2,73.8,1003.7,0.0,,,,,,,,,,,
7,2015-01-11,5.2,,,1.9,,,24.5,62.6,1009.8,24.0,,,,,,,,,,,
8,2015-01-12,7.7,,,9.4,0.0,,25.2,59.4,1008.1,0.0,,,,,,,,,,,
9,2015-01-13,8.2,,,14.4,0.0,,20.5,53.3,1000.5,0.0,,,,,,,,,,,
10,2015-01-14,3.8,,,2.2,0.0,,18.0,41.4,1003.6,0.0,,,,,,,,,,,
11,2015-01-15,7.2,,,7.6,0.0,,21.2,60.1,994.9,0.0,,,,,,,,,,,
12,2015-01-16,5.4,,,0.4,0.0,,17.3,48.6,1001.0,222.0,,,,,,,,,,,
13,2015-01-17,2.2,,,0.0,,,10.8,28.8,1009.9,384.0,,,,,,,,,,,
14,2015-01-18,1.5,,,9.9,,,10.1,30.2,1010.2,0.0,,,,,,,,,,,
15,2015-01-19,0.5,,,1.4,10.0,,3.6,10.4,1009.8,0.0,,,,,,,,,,,
16,2015-01-20,-0.6,,,0.0,10.0,,4.7,16.6,1010.0,120.0,,,,,,,,,,,
17,2015-01-21,-2.2,,,0.0,0.0,,6.1,29.5,1012.1,0.0,,,,,,,,,,,
18,2015-01-22,-1.5,,,0.0,0.0,,10.8,26.3,1017.6,24.0,,,,,,,,,,,
19,2015-01-23,-2.5,,,0.0,0.0,,6.8,31.7,1023.3,0.0,,,,,,,,,,,
20,2015-01-24,0.2,,,4.2,,,12.2,35.6,1017.2,48.0,,,,,,,,,,,
21,2015-01-25,2.0,,,0.9,,,9.7,28.8,1024.2,6.0,,,,,,,,,,,
22,2015-01-26,3.7,,,5.4,0.0,,12.6,28.8,1015.9,0.0,,,,,,,,,,,
23,2015-01-27,3.7,,,1.7,0.0,,10.1,33.1,1017.3,,,,,,,,,,,,
24,2015-01-28,4.3,,,8.3,0.0,,20.9,65.2,1003.5,0.0,,,,,,,,,,,
25,2015-01-29,1.6,,,6.3,0.0,,18.4,47.2,980.1,6.0,,,,,,,,,,,
26,2015-01-30,0.4,,,2.8,50.0,,7.2,19.1,972.0,0.0,,,,,,,,,,,
27,2015-02-01,0.3,,,0.3,,,9.0,23.4,,0.0,,,,,,,,,,,
28,2015-02-02,0.9,,,1.6,0.0,,11.5,29.5,,114.0,,,,,,,,,,,
29,2015-02-03,0.0,,,1.0,0.0,,9.4,23.0,,,,,,,,,,,,,
30,2015-02-04,-1.4,,,0.0,0.0,,5.8,27.0,,,,,,,,,,,,,
31,2015-02-05,-1.4,,,0.0,0.0,,7.9,24.5,,,,,,,,,,,,,
32,2015-02-06,-1.5,,,0.0,0.0,,10.8,27.0,,468.0,,,,,,,,,,,
33,2015-02-07,0.3,,,0.8,,,7.6,24.5,1028.0,0.0,,,,,,,,,,,
34,2015-02-08,3.7,,,0.3,,,13.0,44.3,1026.6,126.0,,,,,,,,,,,
35,2015-02-09,5.8,,,1.8,0.0,,12.2,37.8,1024.9,0.0,,,,,,,,,,,
36,2015-02-10,5.4,,,0.2,0.0,,7.9,26.3,1028.3,12.0,,,,,,,,,,,
37,2015-02-11,4.2,,,0.0,0.0,,6.1,18.7,1024.5,0.0,,,,,,,,,,,
