,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0.0,2015-01-02,,,,2.9,,,,,,,,,,,,,,,,,
1,1.0,2015-01-03,,,,9.9,,,,,,,,,,,,,,,,,
2,2.0,2015-01-04,,,,6.6,,,,,,,,,,,,,,,,,
3,3.0,2015-01-05,,,,0.0,,,,,,,,,,,,,,,,,
4,4.0,2015-01-06,,,,0.0,,,,,,,,,,,,,,,,,
5,5.0,2015-01-07,,,,0.0,,,,,,,,,,,,,,,,,
6,6.0,2015-01-08,,,,0.2,,,,,,,,,,,,,,,,,
7,7.0,2015-01-09,,,,3.7,,,,,,,,,,,,,,,,,
8,8.0,2015-01-10,,,,0.2,,,,,,,,,,,,,,,,,
9,9.0,2015-01-11,,,,13.9,,,,,,,,,,,,,,,,,
10,10.0,2015-01-12,,,,0.0,,,,,,,,,,,,,,,,,
11,11.0,2015-01-13,,,,0.0,,,,,,,,,,,,,,,,,
12,12.0,2015-01-14,,,,6.9,,,,,,,,,,,,,,,,,
13,13.0,2015-01-15,,,,0.0,,,,,,,,,,,,,,,,,
14,14.0,2015-01-16,,,,0.0,,,,,,,,,,,,,,,,,
15,15.0,2015-01-17,,,,18.1,,,,,,,,,,,,,,,,,
16,16.0,2015-01-18,,,,2.3,,,,,,,,,,,,,,,,,
17,17.0,2015-01-19,,,,0.0,,,,,,,,,,,,,,,,,
18,18.0,2015-01-20,,,,0.0,,,,,,,,,,,,,,,,,
19,19.0,2015-01-21,,,,0.0,,,,,,,,,,,,,,,,,
20,20.0,2015-01-22,,,,0.0,,,,,,,,,,,,,,,,,
21,21.0,2015-01-23,,,,0.0,,,,,,,,,,,,,,,,,
22,22.0,2015-01-24,,,,0.0,,,,,,,,,,,,,,,,,
23,23.0,2015-01-25,,,,3.4,,,,,,,,,,,,,,,,,
24,24.0,2015-01-26,,,,1.5,,,,,,,,,,,,,,,,,
25,25.0,2015-01-27,,,,9.2,,,,,,,,,,,,,,,,,
26,26.0,2015-01-28,,,,2.0,,,,,,,,,,,,,,,,,
27,27.0,2015-01-29,,,,10.8,,,,,,,,,,,,,,,,,
28,28.0,2015-01-30,,,,3.1,,,,,,,,,,,,,,,,,
29,29.0,2015-01-31,,,,2.2,,,,,,,,,,,,,,,,,
30,30.0,2015-02-01,,,,2.3,,,,,,,,,,,,,,,,,
31,31.0,2015-02-02,,,,10.9,,,,,,,,,,,,,,,,,
32,32.0,2015-02-03,,,,0.2,,,,,,,,,,,,,,,,,
33,33.0,2015-02-04,,,,0.0,,,,,,,,,,,,,,,,,
34,34.0,2015-02-05,,,,0.0,,,,,,,,,,,,,,,,,
35,35.0,2015-02-06,,,,0.0,,,,,,,,,,,,,,,,,
36,36.0,2015-02-07,,,,0.0,,,,,,,,,,,,,,,,,
37,37.0,2015-02-08,,,,2.5,,,,,,,,,,,,,,,,,
38,38.0,2015-02-09,,,,0.0,,,,,,,,,,,,,,,,,
39,39.0,2015-02-10,,,,0.0,,,,,,,,,,,,,,,,,
40,40.0,2015-02-11,,,,0.0,,,,,,,,,,,,,,,,,
41,41.0,2015-02-12,,,,0.0,,,,,,,,,,,,,,,,,
42,42.0,2015-02-13,,,,0.0,,,,,,,,,,,,,,,,,
43,43.0,2015-02-14,,,,0.0,,,,,,,,,,,,,,,,,
44,44.0,2015-02-15,,,,0.0,,,,,,,,,,,,,,,,,
45,45.0,2015-02-16,,,,0.0,,,,,,,,,,,,,,,,,
46,46.0,2015-02-17,,,,0.1,,,,,,,,,,,,,,,,,
47,47.0,2015-02-18,,,,0.0,,,,,,,,,,,,,,,,,
48,48.0,2015-02-19,,,,0.0,,,,,,,,,,,,,,,,,
49,49.0,2015-02-20,,,,0.0,,,,,,,,,,,,,,,,,
50,50.0,2015-02-21,,,,0.0,,,,,,,,,,,,,,,,,
51,51.0,2015-02-22,,,,6.2,,,,,,,,,,,,,,,,,
52,52.0,2015-02-23,,,,1.6,,,,,,,,,,,,,,,,,
53,53.0,2015-02-24,,,,1.6,,,,,,,,,,,,,,,,,
54,54.0,2015-02-25,,,,0.0,,,,,,,,,,,,,,,,,
55,55.0,2015-02-26,,,,0.0,,,,,,,,,,,,,,,,,
56,56.0,2015-02-27,,,,17.1,,,,,,,,,,,,,,,,,
57,57.0,2015-02-28,,,,1.8,,,,,,,,,,,,,,,,,
58,58.0,2015-03-01,,,,1.1,,,,,,,,,,,,,,,,,
59,59.0,2015-03-02,,,,13.2,,,,,,,,,,,,,,,,,
60,60.0,2015-03-03,,,,0.0,,,,,,,,,,,,,,,,,
61,61.0,2015-03-04,,,,3.3,,,,,,,,,,,,,,,,,
62,62.0,2015-03-05,,,,0.8,,,,,,,,,,,,,,,,,
63,63.0,2015-03-06,,,,0.0,,,,,,,,,,,,,,,,,
64,64.0,2015-03-07,,,,0.0,,,,,,,,,,,,,,,,,
65,65.0,2015-03-08,,,,0.0,,,,,,,,,,,,,,,,,
66,66.0,2015-03-09,,,,0.0,,,,,,,,,,,,,,,,,
67,67.0,2015-03-10,,,,0.0,,,,,,,,,,,,,,,,,
68,68.0,2015-03-11,,,,2.3,,,,,,,,,,,,,,,,,
69,69.0,2015-03-12,,,,0.0,,,,,,,,,,,,,,,,,
70,70.0,2015-03-13,,,,0.0,,,,,,,,,,,,,,,,,
71,71.0,2015-03-14,,,,0.0,,,,,,,,,,,,,,,,,
72,72.0,2015-03-15,,,,0.0,,,,,,,,,,,,,,,,,
73,73.0,2015-03-16,,,,0.0,,,,,,,,,,,,,,,,,
74,74.0,2015-03-17,,,,0.0,,,,,,,,,,,,,,,,,
75,75.0,2015-03-18,,,,0.0,,,,,,,,,,,,,,,,,
76,76.0,2015-03-19,,,,0.0,,,,,,,,,,,,,,,,,
77,77.0,2015-03-20,,,,0.0,,,,,,,,,,,,,,,,,
78,78.0,2015-03-21,,,,11.0,,,,,,,,,,,,,,,,,
79,79.0,2015-03-22,,,,4.3,,,,,,,,,,,,,,,,,
80,80.0,2015-03-23,,,,0.0,,,,,,,,,,,,,,,,,
81,81.0,2015-03-24,,,,0.0,,,,,,,,,,,,,,,,,
82,82.0,2015-03-25,,,,0.0,,,,,,,,,,,,,,,,,
83,83.0,2015-03-26,,,,0.7,,,,,,,,,,,,,,,,,
84,84.0,2015-03-27,,,,6.0,,,,,,,,,,,,,,,,,
85,85.0,2015-03-28,,,,1.0,,,,,,,,,,,,,,,,,
86,86.0,2015-03-30,,,,10.9,,,,,,,,,,,,,,,,,
87,87.0,2015-04-03,,,,0.6,,,,,,,,,,,,,,,,,
88,88.0,2015-04-04,,,,15.3,,,,,,,,,,,,,,,,,
89,89.0,2015-04-05,,,,0.6,,,,,,,,,,,,,,,,,
90,90.0,2015-04-06,,,,0.9,,,,,,,,,,,,,,,,,
91,91.0,2015-04-07,,,,0.5,,,,,,,,,,,,,,,,,
92,92.0,2015-04-08,,,,0.0,,,,,,,,,,,,,,,,,
93,93.0,2015-04-09,,,,0.0,,,,,,,,,,,,,,,,,
94,94.0,2015-04-10,,,,0.0,,,,,,,,,,,,,,,,,
