,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2018-01-28,7.3,5.0,9.1,0.0,0.0,235.0,17.7,46.0,1027.6,,,,,,,,,,,,
1,2018-01-29,9.6,8.7,10.7,0.0,0.0,240.4,20.5,55.0,1022.8,,,,,,,,,,,,
2,2018-01-30,4.6,1.0,7.0,1.5,0.0,256.3,13.0,51.0,1026.3,,,,,,,,,,,,
3,2018-02-01,4.0,1.2,7.5,0.8,0.0,230.8,10.1,33.0,1001.4,,,,,,,,,,,,
4,2018-02-02,2.5,-0.1,4.3,0.0,0.0,209.2,13.3,37.0,1004.1,,,,,,,,,,,,
5,2018-02-03,2.0,-1.1,3.5,1.0,10.0,263.3,6.8,26.0,1005.7,,,,,,,,,,,,
6,2018-02-04,-1.2,-4.8,0.2,2.6,30.0,89.2,7.1,26.0,1017.0,,,,,,,,,,,,
7,2018-02-05,-2.5,-5.4,-0.1,0.0,0.0,81.7,4.8,21.0,1027.9,,,,,,,,,,,,
8,2018-02-08,-3.1,-6.3,-0.2,0.0,0.0,220.4,3.7,11.0,1020.7,,,,,,,,,,,,
9,2018-02-09,-1.4,-6.5,0.9,0.0,0.0,157.5,4.6,24.0,1018.1,,,,,,,,,,,,
10,2018-02-10,1.3,-0.1,3.2,0.0,0.0,197.1,6.1,21.0,1016.4,,,,,,,,,,,,
11,2018-02-11,2.5,0.7,4.0,0.0,0.0,209.2,13.0,44.0,1006.4,,,,,,,,,,,,
12,2018-02-12,1.3,-0.9,4.1,0.0,0.0,236.7,9.7,31.0,1011.1,,,,,,,,,,,,
13,2018-02-13,,,,0.0,0.0,175.4,6.5,21.0,,,,,,,,,,,,,
14,2018-02-14,-2.7,-7.7,3.6,0.0,0.0,108.8,3.8,16.0,1020.5,,,,,,,,,,,,
15,2018-02-15,-0.9,-6.4,3.5,0.4,0.0,151.3,8.5,40.0,1019.4,,,,,,,,,,,,
16,2018-02-16,2.7,-0.4,6.6,0.0,0.0,240.8,9.0,37.0,1023.6,,,,,,,,,,,,
17,2018-02-17,0.7,-3.2,3.5,0.0,0.0,92.9,5.2,17.0,1025.3,,,,,,,,,,,,
18,2018-02-18,1.6,-2.0,3.5,0.0,0.0,156.3,4.4,15.0,1028.3,,,,,,,,,,,,
19,2018-02-21,-1.6,-6.5,2.2,0.0,0.0,62.9,7.6,25.0,1024.5,,,,,,,,,,,,
20,2018-02-22,-1.4,-5.3,2.1,0.0,0.0,50.4,8.2,36.0,1024.9,,,,,,,,,,,,
21,2018-02-23,-4.0,-6.7,-1.3,0.0,0.0,42.5,9.0,31.0,1025.3,,,,,,,,,,,,
22,2018-02-24,-4.4,-8.6,0.5,0.0,0.0,40.4,11.0,43.0,1028.7,,,,,,,,,,,,
23,2018-02-25,-6.9,-10.2,-3.4,0.0,0.0,42.1,8.3,32.0,1031.4,,,,,,,,,,,,
24,2018-02-26,-7.1,-10.0,-4.2,0.0,0.0,68.8,10.0,33.0,1028.0,,,,,,,,,,,,
25,2018-02-27,-8.7,-12.9,-4.1,0.0,0.0,40.4,8.6,29.0,1023.1,,,,,,,,,,,,
26,2018-02-28,-9.4,-12.8,-5.9,0.0,0.0,58.3,11.0,37.0,1025.3,,,,,,,,,,,,
27,2018-03-01,-7.8,-11.5,-3.4,0.0,0.0,65.8,11.3,38.0,1017.4,,,,,,,,,,,,
28,2018-03-02,-7.1,-12.0,-2.5,0.0,0.0,56.3,11.8,34.0,1005.5,,,,,,,,,,,,
29,2018-03-03,-6.3,-11.0,-1.8,0.0,,69.6,9.2,34.0,1004.3,,,,,,,,,,,,
30,2018-03-04,-0.5,-6.9,8.0,0.0,,109.2,6.8,23.0,1002.9,,,,,,,,,,,,
31,2018-03-05,4.3,-0.5,10.9,0.2,0.0,160.8,7.7,25.0,998.4,,,,,,,,,,,,
32,2018-03-06,-0.6,-3.7,2.5,10.3,80.0,79.2,4.1,17.0,993.9,,,,,,,,,,,,
33,2018-03-07,2.1,0.0,5.6,4.0,110.0,214.6,4.9,16.0,994.7,,,,,,,,,,,,
34,2018-03-08,6.3,2.6,9.7,0.1,40.0,219.2,14.2,44.0,1002.3,,,,,,,,,,,,
35,2018-03-09,5.4,2.3,9.5,0.1,0.0,218.8,12.9,46.0,1007.5,,,,,,,,,,,,
36,2018-03-10,9.3,3.5,16.4,2.1,0.0,181.3,9.3,29.0,1005.0,,,,,,,,,,,,
37,2018-03-11,11.7,6.8,18.1,0.0,,155.4,7.4,21.0,999.5,,,,,,,,,,,,
38,2018-03-12,9.0,6.8,10.8,8.3,0.0,222.9,8.3,28.0,993.1,,,,,,,,,,,,
39,2018-03-13,8.3,3.9,10.7,2.9,0.0,231.7,11.7,40.0,1000.5,,,,,,,,,,,,
40,2018-03-14,4.1,3.1,5.8,1.2,0.0,215.4,7.0,35.0,1011.5,,,,,,,,,,,,
41,2018-03-15,4.2,0.5,9.2,0.0,0.0,79.6,9.4,37.0,1006.8,,,,,,,,,,,,
42,2018-03-16,0.7,-2.8,3.5,8.2,40.0,58.8,12.7,40.0,1005.2,,,,,,,,,,,,
43,2018-03-17,-4.9,-6.4,-3.2,1.7,70.0,50.8,17.0,45.0,1011.3,,,,,,,,,,,,
44,2018-03-18,-4.3,-6.8,-1.7,0.0,50.0,68.3,15.5,47.0,1014.3,,,,,,,,,,,,
45,2018-03-19,-4.5,-8.7,0.7,0.0,40.0,89.6,8.0,28.0,1014.9,,,,,,,,,,,,
46,2018-03-20,-3.7,-9.1,0.5,1.4,50.0,272.5,7.4,33.0,1016.4,,,,,,,,,,,,
47,2018-03-21,-1.7,-8.9,3.5,0.0,50.0,258.8,6.5,27.0,1027.2,,,,,,,,,,,,
48,2018-03-22,1.0,-1.0,2.3,3.3,10.0,219.2,12.0,44.0,1015.7,,,,,,,,,,,,
49,2018-03-23,3.2,1.8,6.4,0.2,0.0,191.7,5.5,20.0,1008.1,,,,,,,,,,,,
50,2018-03-24,4.2,-1.5,9.4,0.0,0.0,106.7,5.3,20.0,1005.4,,,,,,,,,,,,
51,2018-03-26,5.7,3.2,8.2,0.1,0.0,285.4,6.0,19.0,1012.8,,,,,,,,,,,,
52,2018-03-27,4.4,-0.3,8.7,0.0,0.0,198.8,6.0,26.0,1015.0,,,,,,,,,,,,
53,2018-03-28,5.9,3.5,8.3,2.9,0.0,140.4,7.2,19.0,1004.7,,,,,,,,,,,,
54,2018-03-29,6.2,3.5,8.6,0.7,0.0,240.0,13.9,45.0,1003.9,,,,,,,,,,,,
55,2018-03-30,6.0,-2.2,13.9,0.0,0.0,114.6,7.0,30.0,1006.8,,,,,,,,,,,,
56,2018-03-31,4.2,1.9,6.6,1.7,0.0,181.3,8.2,31.0,999.2,,,,,,,,,,,,
57,2018-04-01,2.7,1.1,5.1,0.0,0.0,301.7,14.3,39.0,1004.8,,,,,,,,,,,,
58,2018-04-02,5.7,-1.6,11.9,0.0,0.0,214.6,7.6,28.0,1010.8,,,,,,,,,,,,
59,2018-04-03,13.6,7.6,20.6,1.4,0.0,191.7,9.7,36.0,1004.5,,,,,,,,,,,,
60,2018-04-04,,,,1.1,0.0,179.2,9.9,53.0,,,,,,,,,,,,,
61,2018-04-05,9.9,5.4,13.3,2.7,0.0,235.0,14.5,49.0,1009.0,,,,,,,,,,,,
62,2018-04-06,6.1,-0.7,12.1,0.0,0.0,170.8,7.0,34.0,1024.1,,,,,,,,,,,,
63,2018-04-07,11.2,1.9,21.9,0.0,0.0,114.6,8.9,37.0,1017.2,,,,,,,,,,,,
64,2018-04-08,12.8,7.5,17.9,0.0,0.0,130.0,9.3,32.0,1011.2,,,,,,,,,,,,
65,2018-04-09,11.9,2.8,20.5,0.0,0.0,93.3,5.5,22.0,1006.6,,,,,,,,,,,,
66,2018-04-10,14.9,5.5,22.9,0.0,0.0,100.8,6.5,37.0,1003.8,,,,,,,,,,,,
67,2018-04-11,13.8,9.2,19.6,4.0,0.0,97.1,6.0,26.0,1007.3,,,,,,,,,,,,
68,2018-04-12,,,,0.1,,88.8,8.8,37.0,,,,,,,,,,,,,
69,2018-04-13,14.4,9.3,18.6,2.8,,,,,1004.8,,,,,,,,,,,,
70,2018-04-14,14.1,10.2,20.0,8.5,0.0,217.1,11.5,40.0,1016.8,,,,,,,,,,,,
71,2018-04-15,14.6,6.5,21.5,0.0,0.0,164.6,4.2,14.0,1013.9,,,,,,,,,,,,
72,2018-04-16,13.1,11.3,15.0,8.7,0.0,288.8,5.1,18.0,1013.4,,,,,,,,,,,,
73,2018-04-17,13.0,9.7,17.7,0.0,0.0,210.0,5.5,20.0,1025.2,,,,,,,,,,,,
74,2018-04-18,15.2,7.5,23.3,0.0,0.0,132.1,5.0,18.0,1031.5,,,,,,,,,,,,
75,2018-04-19,16.1,7.3,24.2,0.0,0.0,97.9,4.8,20.0,1030.6,,,,,,,,,,,,
76,2018-04-20,,,,0.0,,,,,,,,,,,,,,,,,
77,2018-04-21,16.8,11.0,22.2,0.0,0.0,254.6,6.4,26.0,1019.5,,,,,,,,,,,,
78,2018-04-22,16.3,7.2,24.5,0.0,0.0,126.3,4.2,18.0,1015.5,,,,,,,,,,,,
79,2018-04-23,16.7,12.1,21.7,0.9,0.0,247.5,7.6,35.0,1012.6,,,,,,,,,,,,
80,2018-04-24,,,,0.5,0.0,215.0,7.9,43.0,,,,,,,,,,,,,
81,2018-04-25,13.6,9.3,19.1,3.5,0.0,226.7,11.1,51.0,1009.7,,,,,,,,,,,,
82,2018-04-26,10.3,7.6,14.0,1.3,0.0,230.0,9.5,51.0,1014.5,,,,,,,,,,,,
83,2018-04-27,11.5,5.7,17.5,0.2,0.0,154.6,6.0,27.0,1014.8,,,,,,,,,,,,
84,2018-04-28,14.5,6.4,21.6,0.0,0.0,198.8,7.9,40.0,1010.9,,,,,,,,,,,,
85,2018-04-29,16.1,7.4,24.2,0.0,0.0,107.9,5.3,24.0,1009.1,,,,,,,,,,,,
86,2018-04-30,16.9,13.2,19.3,0.0,0.0,176.7,11.4,53.0,1001.5,,,,,,,,,,,,
87,2018-05-01,13.1,7.1,15.2,0.0,,232.9,12.5,46.0,1010.2,,,,,,,,,,,,
88,2018-05-02,9.6,2.3,15.5,0.0,,87.1,5.5,24.0,1014.2,,,,,,,,,,,,
89,2018-05-03,13.9,9.3,18.0,1.2,,275.8,8.8,31.0,1014.3,,,,,,,,,,,,
90,2018-05-04,12.9,8.7,16.4,0.0,,61.7,7.0,24.0,1022.5,,,,,,,,,,,,
