,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-09-05,13.1,12.0,16.0,,,284.2,40.9,,1004.3,,,,,,,,,,,,
1,2015-09-20,12.8,8.0,16.0,,,,,,1017.6,,,,,,,,,,,,
2,2015-09-21,12.4,8.0,15.0,,,,,,1010.9,,,,,,,,,,,,
3,2015-10-05,12.7,8.0,18.0,,,,,,1014.8,,,,,,,,,,,,
4,2015-10-09,10.6,8.0,12.0,,,,,,1022.9,,,,,,,,,,,,
5,2015-10-26,7.4,3.0,13.0,,,,,,1024.2,,,,,,,,,,,,
6,2016-02-01,6.3,3.0,9.0,,,232.1,39.8,,1004.0,,,,,,,,,,,,
7,2016-02-02,6.8,5.0,8.0,,,249.2,60.0,,999.4,,,,,,,,,,,,
8,2016-02-05,4.8,1.0,8.0,,,222.1,21.0,,1016.8,,,,,,,,,,,,
9,2016-02-06,8.5,8.0,9.0,,,194.2,23.8,,1006.5,,,,,,,,,,,,
10,2016-02-07,8.2,6.0,10.0,,,192.5,32.9,,995.5,,,,,,,,,,,,
11,2016-02-08,6.5,5.0,9.0,,,195.4,37.3,,983.8,,,,,,,,,,,,
12,2016-02-09,5.6,4.0,7.0,,,200.4,29.3,,982.7,,,,,,,,,,,,
13,2016-02-10,3.9,3.0,5.0,,,225.0,16.9,,986.1,,,,,,,,,,,,
14,2016-02-12,1.5,1.0,3.0,,,,,,1000.4,,,,,,,,,,,,
15,2016-02-13,1.6,1.0,3.0,,,,12.8,,996.2,,,,,,,,,,,,
16,2016-02-20,4.6,2.0,7.0,,,,,,1001.0,,,,,,,,,,,,
17,2016-02-21,5.6,5.0,7.0,,,253.3,34.8,,998.0,,,,,,,,,,,,
18,2016-02-23,4.4,3.0,7.0,,,,,,1004.8,,,,,,,,,,,,
19,2016-03-05,2.5,1.0,4.0,,,,12.2,,996.4,,,,,,,,,,,,
20,2016-03-14,4.3,2.0,6.0,,,297.5,11.6,,1034.3,,,,,,,,,,,,
21,2016-04-05,6.8,4.0,9.0,,,,10.8,,1005.4,,,,,,,,,,,,
22,2016-04-06,8.3,6.0,12.0,,,230.8,30.6,,1002.0,,,,,,,,,,,,
23,2016-04-07,6.8,5.0,9.0,,,225.8,34.1,,1002.2,,,,,,,,,,,,
24,2016-04-09,7.1,2.0,12.0,,,,13.3,,1010.2,,,,,,,,,,,,
25,2016-04-10,7.7,5.0,11.0,,,106.3,20.5,,1015.8,,,,,,,,,,,,
26,2016-04-11,8.0,4.0,11.0,,,95.0,20.8,,1018.7,,,,,,,,,,,,
27,2016-04-12,6.5,4.0,9.0,,,,15.5,,1012.0,,,,,,,,,,,,
28,2016-04-13,7.0,3.0,11.0,,,72.5,9.7,,1008.1,,,,,,,,,,,,
29,2016-04-15,10.0,6.0,13.0,,,203.3,15.3,,1001.1,,,,,,,,,,,,
30,2016-04-17,7.1,5.0,10.0,,,,,,1006.6,,,,,,,,,,,,
31,2016-04-18,7.5,4.0,10.0,,,,,,1014.0,,,,,,,,,,,,
32,2016-04-20,7.7,5.0,11.0,,,298.8,33.1,,1027.6,,,,,,,,,,,,
33,2016-04-22,7.5,4.0,12.0,,,,,,1017.3,,,,,,,,,,,,
34,2016-04-26,2.8,1.0,5.0,,,,,,995.1,,,,,,,,,,,,
35,2016-04-27,4.2,2.0,7.0,,,,,,998.7,,,,,,,,,,,,
36,2016-04-30,7.3,3.0,11.0,,,,,,1018.5,,,,,,,,,,,,
37,2016-05-01,8.1,2.0,14.0,,,,,,1026.6,,,,,,,,,,,,
38,2016-05-02,10.8,1.0,18.0,,,,,,1022.3,,,,,,,,,,,,
39,2016-05-03,9.7,7.0,13.0,,,,,,1019.1,,,,,,,,,,,,
40,2016-05-04,9.6,4.0,15.0,,,,,,1028.2,,,,,,,,,,,,
41,2016-05-05,10.3,3.0,15.0,,,,,,1027.2,,,,,,,,,,,,
42,2016-05-06,13.5,6.0,19.0,,,102.5,19.5,,1019.6,,,,,,,,,,,,
43,2016-05-07,15.9,8.0,23.0,,,108.8,20.8,,1016.3,,,,,,,,,,,,
44,2016-05-11,16.2,11.0,22.0,,,90.4,16.7,,1012.0,,,,,,,,,,,,
45,2016-05-13,13.0,7.0,20.0,,,,,,1004.1,,,,,,,,,,,,
46,2016-05-15,8.9,7.0,12.0,,,,,,1010.9,,,,,,,,,,,,
47,2016-05-21,15.3,11.0,20.0,,,179.2,16.3,,1013.0,,,,,,,,,,,,
48,2016-05-22,18.2,14.0,27.0,,,199.6,21.7,,1007.4,,,,,,,,,,,,
49,2016-05-23,14.5,12.0,17.0,,,,,,1009.8,,,,,,,,,,,,
50,2016-05-24,12.6,10.0,15.0,,,,,,1011.9,,,,,,,,,,,,
51,2016-05-25,15.5,13.0,20.0,,,,,,1014.0,,,,,,,,,,,,
52,2016-05-28,15.1,10.0,19.0,,,,,,1016.7,,,,,,,,,,,,
53,2016-05-29,16.5,11.0,21.0,,,,,,1011.7,,,,,,,,,,,,
54,2016-05-30,19.1,15.0,23.0,,,,,,1008.6,,,,,,,,,,,,
55,2016-06-01,20.5,17.0,25.0,,,38.3,20.1,,1014.8,,,,,,,,,,,,
56,2016-06-02,19.9,16.0,23.0,,,,,,1013.3,,,,,,,,,,,,
57,2016-06-03,20.5,16.0,25.0,,,,,,1014.5,,,,,,,,,,,,
58,2016-06-04,20.8,15.0,28.0,,,,,,1014.6,,,,,,,,,,,,
59,2016-06-05,20.5,15.0,28.0,,,169.6,10.2,,1017.3,,,,,,,,,,,,
60,2016-06-07,18.0,13.0,25.0,,,202.9,18.4,,1021.2,,,,,,,,,,,,
61,2016-06-08,16.0,12.0,21.0,,,230.8,28.1,,1017.3,,,,,,,,,,,,
62,2016-06-09,15.4,11.0,21.0,,,,20.7,,1015.9,,,,,,,,,,,,
63,2016-06-10,15.2,11.0,19.0,,,277.1,29.5,,1010.4,,,,,,,,,,,,
64,2016-06-11,14.8,9.0,19.0,,,91.7,13.3,,1012.9,,,,,,,,,,,,
65,2016-06-12,14.2,12.0,16.0,,,119.6,15.8,,1010.4,,,,,,,,,,,,
66,2016-06-13,13.9,12.0,16.0,,,104.6,21.1,,1002.8,,,,,,,,,,,,
67,2016-06-15,15.0,12.0,19.0,,,,7.6,,998.8,,,,,,,,,,,,
68,2016-06-16,15.1,11.0,19.0,,,,,,1001.9,,,,,,,,,,,,
69,2016-06-17,15.2,11.0,19.0,,,172.5,17.0,,1003.6,,,,,,,,,,,,
70,2016-06-18,15.4,13.0,17.0,,,258.8,28.6,,1011.5,,,,,,,,,,,,
71,2016-06-19,13.8,10.0,16.0,,,263.3,27.7,,1019.6,,,,,,,,,,,,
72,2016-06-20,15.1,9.0,20.0,,,178.3,25.4,,1015.4,,,,,,,,,,,,
73,2016-06-21,17.0,13.0,21.0,,,,,,1016.5,,,,,,,,,,,,
74,2016-06-22,18.1,13.0,22.0,,,210.0,19.8,,1021.3,,,,,,,,,,,,
75,2016-06-23,21.3,14.0,27.0,,,172.1,12.5,,1018.9,,,,,,,,,,,,
76,2016-06-24,20.2,16.0,24.0,,,224.2,17.7,,1016.0,,,,,,,,,,,,
77,2016-06-25,16.4,15.0,18.0,,,198.3,20.8,,1013.5,,,,,,,,,,,,
78,2016-06-26,16.1,12.0,20.0,,,242.1,27.2,,1012.7,,,,,,,,,,,,
79,2016-06-27,15.2,12.0,19.0,,,218.3,21.5,,1013.9,,,,,,,,,,,,
80,2016-06-28,15.5,12.0,19.0,,,242.9,15.3,,1015.4,,,,,,,,,,,,
81,2016-06-29,15.5,12.0,19.0,,,191.3,20.8,,1008.8,,,,,,,,,,,,
82,2016-06-30,15.6,14.0,19.0,,,,17.8,,1009.2,,,,,,,,,,,,
83,2016-07-01,16.5,15.0,18.0,,,201.3,20.1,,1008.5,,,,,,,,,,,,
84,2016-07-02,15.5,11.0,18.0,,,234.2,26.3,,1009.2,,,,,,,,,,,,
