,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0.0,2015-01-02,,,,3.6,,,,,,,,,,,,,,,,,
1,1.0,2015-01-03,,,,9.5,,,,,,,,,,,,,,,,,
2,2.0,2015-01-04,,,,5.6,,,,,,,,,,,,,,,,,
3,3.0,2015-01-05,,,,0.0,,,,,,,,,,,,,,,,,
4,4.0,2015-01-06,,,,0.0,,,,,,,,,,,,,,,,,
5,5.0,2015-01-07,,,,1.0,,,,,,,,,,,,,,,,,
6,6.0,2015-01-08,,,,0.1,,,,,,,,,,,,,,,,,
7,7.0,2015-01-09,,,,2.4,,,,,,,,,,,,,,,,,
8,8.0,2015-01-10,,,,0.3,,,,,,,,,,,,,,,,,
9,9.0,2015-01-11,,,,7.1,,,,,,,,,,,,,,,,,
10,10.0,2015-01-12,,,,0.0,,,,,,,,,,,,,,,,,
11,11.0,2015-01-13,,,,0.0,,,,,,,,,,,,,,,,,
12,12.0,2015-01-14,,,,2.0,,,,,,,,,,,,,,,,,
13,13.0,2015-01-15,,,,0.0,,,,,,,,,,,,,,,,,
14,14.0,2015-01-16,,,,0.1,,,,,,,,,,,,,,,,,
15,15.0,2015-01-17,,,,13.8,,,,,,,,,,,,,,,,,
16,16.0,2015-01-18,,,,0.0,,,,,,,,,,,,,,,,,
17,17.0,2015-01-19,,,,0.2,,,,,,,,,,,,,,,,,
18,18.0,2015-01-20,,,,5.2,,,,,,,,,,,,,,,,,
19,19.0,2015-01-21,,,,0.0,,,,,,,,,,,,,,,,,
20,20.0,2015-01-22,,,,0.0,,,,,,,,,,,,,,,,,
21,21.0,2015-01-23,,,,0.0,,,,,,,,,,,,,,,,,
22,22.0,2015-01-24,,,,0.0,,,,,,,,,,,,,,,,,
23,23.0,2015-01-25,,,,1.3,,,,,,,,,,,,,,,,,
24,24.0,2015-01-26,,,,6.2,,,,,,,,,,,,,,,,,
25,25.0,2015-01-27,,,,1.4,,,,,,,,,,,,,,,,,
26,26.0,2015-01-28,,,,0.2,,,,,,,,,,,,,,,,,
27,27.0,2015-01-29,,,,8.7,,,,,,,,,,,,,,,,,
28,28.0,2015-01-30,,,,6.3,,,,,,,,,,,,,,,,,
29,29.0,2015-01-31,,,,0.0,,,,,,,,,,,,,,,,,
30,30.0,2015-02-01,,,,0.8,,,,,,,,,,,,,,,,,
31,31.0,2015-02-02,,,,4.6,,,,,,,,,,,,,,,,,
32,32.0,2015-02-03,,,,0.0,,,,,,,,,,,,,,,,,
33,33.0,2015-02-04,,,,0.0,,,,,,,,,,,,,,,,,
34,34.0,2015-02-05,,,,0.4,,,,,,,,,,,,,,,,,
35,35.0,2015-02-06,,,,0.0,,,,,,,,,,,,,,,,,
36,36.0,2015-02-07,,,,0.0,,,,,,,,,,,,,,,,,
37,37.0,2015-02-08,,,,0.6,,,,,,,,,,,,,,,,,
38,38.0,2015-02-09,,,,0.0,,,,,,,,,,,,,,,,,
39,39.0,2015-02-10,,,,0.0,,,,,,,,,,,,,,,,,
40,40.0,2015-02-11,,,,0.0,,,,,,,,,,,,,,,,,
41,41.0,2015-02-12,,,,0.0,,,,,,,,,,,,,,,,,
42,42.0,2015-02-13,,,,0.0,,,,,,,,,,,,,,,,,
43,43.0,2015-02-14,,,,0.0,,,,,,,,,,,,,,,,,
44,44.0,2015-02-15,,,,0.0,,,,,,,,,,,,,,,,,
45,45.0,2015-02-16,,,,0.0,,,,,,,,,,,,,,,,,
46,46.0,2015-02-17,,,,0.0,,,,,,,,,,,,,,,,,
47,47.0,2015-02-18,,,,0.0,,,,,,,,,,,,,,,,,
48,48.0,2015-02-19,,,,0.0,,,,,,,,,,,,,,,,,
49,49.0,2015-02-20,,,,0.0,,,,,,,,,,,,,,,,,
50,50.0,2015-02-21,,,,3.4,,,,,,,,,,,,,,,,,
51,51.0,2015-02-22,,,,3.3,,,,,,,,,,,,,,,,,
52,52.0,2015-02-23,,,,2.8,,,,,,,,,,,,,,,,,
53,53.0,2015-02-24,,,,0.4,,,,,,,,,,,,,,,,,
54,54.0,2015-02-25,,,,0.6,,,,,,,,,,,,,,,,,
55,55.0,2015-02-26,,,,0.0,,,,,,,,,,,,,,,,,
