,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-01-02,-0.3,-2.9,2.9,6.9,,203.8,12.6,36.0,,18.0,,,,,,,,,,,
1,2015-01-03,3.1,0.5,8.4,16.0,,208.8,12.2,40.0,,0.0,,,,,,,,,,,
2,2015-01-04,2.1,-0.3,5.6,0.0,,225.4,6.8,28.4,,204.0,,,,,,,,,,,
3,2015-01-05,-1.0,-4.2,4.2,0.0,,205.4,4.0,18.7,,462.0,,,,,,,,,,,
4,2015-01-06,-3.1,-5.3,-1.5,0.0,,194.2,4.0,17.3,,0.0,,,,,,,,,,,
5,2015-01-07,0.3,-3.6,4.4,0.0,,212.5,6.8,22.3,,132.0,,,,,,,,,,,
6,2015-01-08,3.7,-1.4,8.2,0.5,,199.6,10.8,54.4,,6.0,,,,,,,,,,,
7,2015-01-09,7.5,5.1,10.6,1.9,,215.8,24.8,70.2,,0.0,,,,,,,,,,,
8,2015-01-10,12.9,10.5,15.3,6.7,,227.5,30.6,67.0,,228.0,,,,,,,,,,,
9,2015-01-11,4.5,1.7,11.9,1.9,,237.9,18.0,53.3,,66.0,,,,,,,,,,,
10,2015-01-12,3.4,-0.5,5.2,0.0,,212.5,16.2,44.6,,90.0,,,,,,,,,,,
11,2015-01-13,3.4,-4.1,11.8,0.6,,230.8,7.2,33.5,,432.0,,,,,,,,,,,
12,2015-01-14,5.9,-0.7,10.1,2.6,,210.4,16.9,53.3,,0.0,,,,,,,,,,,
13,2015-01-15,2.4,-1.5,9.1,0.0,,223.3,4.0,15.5,,168.0,,,,,,,,,,,
14,2015-01-16,1.9,-2.2,7.7,12.9,,210.4,4.0,22.0,,6.0,,,,,,,,,,,
15,2015-01-17,0.9,0.2,4.2,7.1,,206.7,6.1,20.9,,0.0,,,,,,,,,,,
16,2015-01-18,0.7,-1.3,2.0,0.0,,215.0,5.0,15.8,,18.0,,,,,,,,,,,
17,2015-01-19,-0.3,-2.0,3.0,0.1,,174.6,3.2,10.4,,192.0,,,,,,,,,,,
18,2015-01-20,0.4,-0.9,1.7,1.2,,307.1,3.2,12.2,,0.0,,,,,,,,,,,
