,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-01-02,6.1,3.2,9.4,1.3,0.0,,,,,66.0,,,,,,,,,,,
1,2015-01-03,4.3,2.9,5.0,2.9,0.0,,,,,0.0,,,,,,,,,,,
2,2015-01-04,3.5,1.3,5.2,3.7,0.0,,,,,228.0,,,,,,,,,,,
3,2015-01-05,4.0,2.3,5.6,2.1,0.0,,,,,0.0,,,,,,,,,,,
4,2015-01-06,1.0,-0.3,2.5,0.0,0.0,,,,,6.0,,,,,,,,,,,
5,2015-01-07,2.9,-0.1,6.7,0.2,0.0,,,,,78.0,,,,,,,,,,,
6,2015-01-08,4.3,2.4,6.1,7.8,0.0,,,,,0.0,,,,,,,,,,,
7,2015-01-09,6.3,3.8,7.9,12.4,0.0,,,,,54.0,,,,,,,,,,,
8,2015-01-10,7.6,3.7,11.6,3.4,0.0,,,,,0.0,,,,,,,,,,,
9,2015-01-11,3.7,1.9,4.7,2.2,0.0,,,,,114.0,,,,,,,,,,,
10,2015-01-12,6.4,3.9,8.7,4.2,0.0,,,,,0.0,,,,,,,,,,,
11,2015-01-13,7.6,4.8,9.4,3.9,0.0,,,,,0.0,,,,,,,,,,,
12,2015-01-14,4.0,0.4,6.2,5.0,0.0,,,,,138.0,,,,,,,,,,,
13,2015-01-15,4.3,0.6,9.4,3.9,0.0,,,,,0.0,,,,,,,,,,,
14,2015-01-16,6.5,3.9,9.2,0.0,0.0,,,,,270.0,,,,,,,,,,,
15,2015-01-17,2.7,-0.5,5.2,0.0,0.0,,,,,360.0,,,,,,,,,,,
16,2015-01-18,0.5,-1.1,2.2,0.1,0.0,,,,,168.0,,,,,,,,,,,
17,2015-01-19,-0.2,-2.7,2.1,0.1,0.0,,,,,204.0,,,,,,,,,,,
18,2015-01-20,0.8,-0.6,1.5,0.8,0.0,,,,,0.0,,,,,,,,,,,
19,2015-01-21,-0.8,-3.0,0.6,0.0,10.0,,,,,150.0,,,,,,,,,,,
