,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0,2015-01-02,6.8,2.3,9.9,,,,69.1,114.8,1008.7,102.0,,,,,,,,,,,
1,1,2015-01-03,5.1,3.2,6.9,,,,52.2,87.5,1010.1,0.0,,,,,,,,,,,
2,2,2015-01-04,4.8,3.8,6.3,,,,39.2,59.4,1020.3,396.0,,,,,,,,,,,
3,3,2015-01-05,5.3,3.7,6.5,,,,28.8,54.4,1023.7,0.0,,,,,,,,,,,
4,4,2015-01-06,3.3,1.9,4.4,,,,27.7,51.8,1020.2,0.0,,,,,,,,,,,
5,5,2015-01-07,4.7,1.7,6.6,,,,33.5,60.8,1017.7,252.0,,,,,,,,,,,
6,6,2015-01-08,5.4,2.9,7.5,,,,42.8,70.2,1011.1,0.0,,,,,,,,,,,
7,7,2015-01-09,6.8,3.2,9.1,,,,63.0,133.2,1001.3,36.0,,,,,,,,,,,
8,8,2015-01-10,7.6,3.0,11.7,,,,69.1,144.7,992.8,0.0,,,,,,,,,,,
9,9,2015-01-11,4.7,1.6,6.4,,,,59.0,117.0,999.1,48.0,,,,,,,,,,,
10,10,2015-01-12,7.1,5.6,8.7,,,,61.2,97.6,1000.8,0.0,,,,,,,,,,,
11,11,2015-01-13,6.7,4.0,9.8,,,,38.2,69.8,997.1,0.0,,,,,,,,,,,
12,12,2015-01-14,3.5,0.6,5.0,,,,38.2,71.6,1000.0,72.0,,,,,,,,,,,
13,13,2015-01-15,5.3,2.0,8.6,,,,52.6,82.4,994.1,0.0,,,,,,,,,,,
14,14,2015-01-16,6.1,4.1,7.4,,,,47.5,86.4,997.8,120.0,,,,,,,,,,,
15,15,2015-01-17,3.5,1.5,5.0,,,,33.8,55.1,1006.6,336.0,,,,,,,,,,,
16,16,2015-01-18,1.8,0.7,2.7,,,,31.0,49.0,1009.8,0.0,,,,,,,,,,,
17,17,2015-01-19,0.9,0.0,1.8,,,,17.6,27.0,1010.0,0.0,,,,,,,,,,,
18,18,2015-01-20,0.2,-2.1,1.8,,,,11.5,28.8,1009.4,0.0,,,,,,,,,,,
19,19,2015-01-21,-0.7,-2.2,1.1,,,,11.5,27.4,1013.7,0.0,,,,,,,,,,,
20,20,2015-01-22,1.1,-1.3,2.3,,,,10.8,26.3,1019.0,126.0,,,,,,,,,,,
21,21,2015-01-23,-1.3,-2.9,0.1,,,,15.8,55.4,1022.3,12.0,,,,,,,,,,,
22,22,2015-01-24,0.0,-3.0,3.7,,,,38.5,61.6,1014.0,0.0,,,,,,,,,,,
23,23,2015-01-25,2.8,0.8,4.4,,,,23.0,41.8,1020.3,228.0,,,,,,,,,,,
24,24,2015-01-26,3.1,1.4,5.8,,,,35.6,58.3,1011.7,0.0,,,,,,,,,,,
25,25,2015-01-27,4.2,2.2,5.7,,,,34.9,56.5,1011.2,444.0,,,,,,,,,,,
26,26,2015-01-28,3.8,0.3,5.1,,,,47.5,91.8,995.6,0.0,,,,,,,,,,,
27,27,2015-01-29,1.5,-0.3,3.1,,,,44.6,75.6,976.6,0.0,,,,,,,,,,,
28,28,2015-01-30,1.5,0.4,3.8,,,,13.3,34.6,971.8,36.0,,,,,,,,,,,
29,29,2015-01-31,-1.4,-4.1,1.0,,,,19.8,29.5,976.7,156.0,,,,,,,,,,,
30,30,2015-02-01,-0.5,-3.8,2.8,,,,25.9,51.8,983.6,168.0,,,,,,,,,,,
31,31,2015-02-02,1.1,0.0,2.5,,,,28.8,54.4,989.8,162.0,,,,,,,,,,,
32,32,2015-02-03,-0.2,-2.2,1.3,,,,29.5,44.3,998.5,48.0,,,,,,,,,,,
33,33,2015-02-04,-0.6,-2.1,0.5,,,,27.7,42.1,1010.1,0.0,,,,,,,,,,,
34,34,2015-02-05,0.5,-1.1,1.7,,,,25.6,36.7,1023.0,192.0,,,,,,,,,,,
35,35,2015-02-06,0.0,-2.3,2.8,,,,15.8,31.7,1029.3,378.0,,,,,,,,,,,
36,36,2015-02-07,3.2,-0.1,5.8,,,,42.1,81.0,1020.8,0.0,,,,,,,,,,,
37,37,2015-02-08,3.0,1.7,5.1,,,,43.2,72.0,1020.6,492.0,,,,,,,,,,,
38,38,2015-02-09,5.3,4.0,6.6,,,,36.7,59.4,1016.9,0.0,,,,,,,,,,,
39,39,2015-02-10,5.7,2.7,8.5,,,,28.8,48.2,1023.5,192.0,,,,,,,,,,,
40,40,2015-02-11,3.1,1.6,4.0,,,,12.2,32.4,1024.7,0.0,,,,,,,,,,,
41,41,2015-02-12,1.5,-0.2,2.5,,,,11.5,25.6,1020.1,0.0,,,,,,,,,,,
42,42,2015-02-13,0.0,-1.2,1.3,,,,19.8,31.3,1014.7,0.0,,,,,,,,,,,
43,43,2015-02-14,0.9,-0.8,3.1,,,,28.4,61.6,1012.0,78.0,,,,,,,,,,,
44,44,2015-02-15,2.6,1.9,3.3,,,,51.1,74.9,1018.2,0.0,,,,,,,,,,,
45,45,2015-02-16,1.2,-0.4,2.9,,,,37.4,63.0,1020.3,0.0,,,,,,,,,,,
46,46,2015-02-17,0.4,-1.8,3.7,,,,20.9,36.4,1027.3,96.0,,,,,,,,,,,
47,47,2015-02-18,3.6,1.2,6.6,,,,38.2,67.0,1031.5,360.0,,,,,,,,,,,
48,48,2015-02-19,3.3,0.9,6.9,,,,42.1,62.6,1019.9,462.0,,,,,,,,,,,
49,49,2015-02-20,3.0,0.4,4.9,,,,38.2,60.8,1004.6,0.0,,,,,,,,,,,
50,50,2015-02-21,3.4,0.6,5.2,,,,23.4,59.4,991.3,0.0,,,,,,,,,,,
51,51,2015-02-22,3.2,0.9,5.5,,,,34.2,59.4,1001.3,372.0,,,,,,,,,,,
52,52,2015-02-23,3.2,0.7,5.8,,,,42.1,74.2,990.2,66.0,,,,,,,,,,,
53,53,2015-02-24,4.2,2.4,6.2,,,,40.3,68.0,996.9,114.0,,,,,,,,,,,
