,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-01-02,0.1,,,7.2,260.0,,18.4,55.4,1033.8,,,,,,,,,,,,
1,2015-01-03,2.6,,,20.8,100.0,,17.6,61.2,1026.3,,,,,,,,,,,,
2,2015-01-04,0.9,,,0.2,0.0,,15.5,33.5,1031.9,,,,,,,,,,,,
3,2015-01-05,0.0,,,0.0,0.0,,10.8,24.1,1034.2,,,,,,,,,,,,
4,2015-01-06,-1.4,,,0.1,0.0,,5.8,13.0,1027.2,,,,,,,,,,,,
5,2015-01-07,1.2,,,0.6,0.0,,10.4,29.5,1030.5,,,,,,,,,,,,
6,2015-01-08,4.4,,,0.5,0.0,,20.2,72.4,1029.7,,,,,,,,,,,,
7,2015-01-09,6.6,,,5.9,0.0,,31.3,79.6,1027.0,,,,,,,,,,,,
8,2015-01-10,12.2,,,8.4,0.0,,39.6,87.1,1017.4,,,,,,,,,,,,
9,2015-01-11,3.1,,,4.5,0.0,,24.5,66.6,1021.8,,,,,,,,,,,,
10,2015-01-12,3.8,,,0.0,0.0,,22.3,59.4,1025.8,,,,,,,,,,,,
11,2015-01-13,7.5,,,0.0,0.0,,14.4,33.5,1017.3,,,,,,,,,,,,
12,2015-01-14,5.3,,,3.2,0.0,,20.2,76.0,1016.9,,,,,,,,,,,,
13,2015-01-15,2.3,,,0.0,0.0,,9.7,20.5,1013.8,,,,,,,,,,,,
14,2015-01-16,1.9,,,3.5,0.0,,6.8,20.5,1008.5,,,,,,,,,,,,
15,2015-01-17,0.8,,,11.0,0.0,,7.2,25.9,1015.4,,,,,,,,,,,,
16,2015-01-18,0.1,,,0.0,40.0,,6.5,18.4,1017.7,,,,,,,,,,,,
17,2015-01-19,-1.9,,,0.0,40.0,,5.8,14.8,1013.5,,,,,,,,,,,,
18,2015-01-20,-1.3,,,0.4,30.0,,6.1,13.0,1011.8,,,,,,,,,,,,
19,2015-01-21,-0.8,,,0.0,30.0,,14.4,29.5,1011.3,,,,,,,,,,,,
20,2015-01-22,-1.0,,,0.0,30.0,,8.6,20.5,1013.2,,,,,,,,,,,,
21,2015-01-23,-0.9,,,0.0,30.0,,8.6,20.5,1021.7,,,,,,,,,,,,
22,2015-01-24,-0.4,,,1.5,30.0,,9.4,25.9,1022.3,,,,,,,,,,,,
23,2015-01-25,-0.9,,,0.4,70.0,,10.4,20.5,1028.6,,,,,,,,,,,,
24,2015-01-26,-1.0,,,3.0,60.0,,13.0,31.3,1025.6,,,,,,,,,,,,
25,2015-01-27,0.0,,,2.6,80.0,,15.1,38.9,1021.8,,,,,,,,,,,,
26,2015-01-28,0.2,,,2.4,110.0,,16.2,57.2,1016.0,,,,,,,,,,,,
27,2015-01-29,1.0,,,2.0,70.0,,16.6,46.4,994.4,,,,,,,,,,,,
28,2015-01-30,-0.4,,,2.4,50.0,,19.1,53.6,979.8,,,,,,,,,,,,
29,2015-01-31,-0.3,,,0.0,90.0,,11.5,33.5,985.8,,,,,,,,,,,,
30,2015-02-01,-1.1,,,2.6,80.0,,14.4,35.3,993.3,,,,,,,,,,,,
