,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0.0,2017-11-27,5.0,3.0,7.0,,,217.9,28.8,,1013.3,,,,,,,,,,,,
1,1.0,2017-11-28,4.9,4.0,6.0,,,231.7,21.0,,,,,,,,,,,,,,
2,2.0,2017-11-29,1.8,-2.0,5.0,,,,8.7,,1004.3,,,,,,,,,,,,
3,3.0,2017-11-30,0.8,-2.0,3.0,,,204.6,11.5,,,,,,,,,,,,,,
4,4.0,2017-12-01,1.6,0.0,3.0,,,,4.5,,,,,,,,,,,,,,
5,5.0,2017-12-02,-0.2,-2.0,1.0,,,,5.7,,,,,,,,,,,,,,
6,6.0,2017-12-03,0.8,0.0,3.0,,,225.4,17.4,,,,,,,,,,,,,,
7,7.0,2017-12-06,6.7,6.0,8.0,,,234.2,21.4,,1028.9,,,,,,,,,,,,
8,8.0,2017-12-07,5.0,3.0,7.0,,,213.8,31.1,,1013.8,,,,,,,,,,,,
9,9.0,2017-12-08,2.8,0.0,6.0,,,244.2,23.8,,,,,,,,,,,,,,
10,10.0,2017-12-11,2.3,0.0,7.0,,,161.7,17.4,,,,,,,,,,,,,,
11,11.0,2017-12-12,2.0,0.0,6.0,,,244.2,19.2,,,,,,,,,,,,,,
12,12.0,2017-12-13,2.8,1.0,5.0,,,197.1,28.5,,1001.5,,,,,,,,,,,,
13,13.0,2017-12-14,3.7,1.0,6.0,,,227.1,28.5,,990.3,,,,,,,,,,,,
14,14.0,2017-12-15,3.0,2.0,5.0,,,,10.9,,994.9,,,,,,,,,,,,
15,15.0,2017-12-16,3.1,1.0,4.0,,,,11.2,,1008.8,,,,,,,,,,,,
16,16.0,2017-12-17,2.4,2.0,3.0,,,247.9,13.6,,1020.4,,,,,,,,,,,,
17,17.0,2017-12-18,1.7,0.0,3.0,,,,11.9,,,,,,,,,,,,,,
18,18.0,2017-12-19,3.8,2.0,6.0,,,246.7,10.3,,1031.8,,,,,,,,,,,,
19,19.0,2017-12-22,7.5,5.0,9.0,,,,5.3,,1033.1,,,,,,,,,,,,
20,20.0,2017-12-23,8.0,6.0,9.0,,,243.8,19.3,,1031.1,,,,,,,,,,,,
21,21.0,2017-12-24,8.4,8.0,9.0,,,239.2,28.6,,1024.0,,,,,,,,,,,,
22,22.0,2017-12-25,7.0,5.0,8.0,,,215.0,24.5,,1015.4,,,,,,,,,,,,
23,23.0,2017-12-26,5.4,3.0,7.0,,,210.4,27.9,,1000.3,,,,,,,,,,,,
24,24.0,2017-12-27,5.3,3.0,6.0,,,182.9,19.2,,985.8,,,,,,,,,,,,
25,25.0,2017-12-28,3.1,2.0,4.0,,,252.9,18.8,,996.5,,,,,,,,,,,,
26,26.0,2017-12-29,2.1,1.0,4.0,,,202.5,25.1,,1002.4,,,,,,,,,,,,
27,27.0,2017-12-30,7.5,3.0,12.0,,,221.7,30.0,,998.7,,,,,,,,,,,,
28,28.0,2017-12-31,11.4,9.0,13.0,,,221.3,29.2,,1000.5,,,,,,,,,,,,
29,29.0,2018-01-01,6.6,4.0,9.0,,,,,,999.2,,,,,,,,,,,,
30,30.0,2018-01-02,5.3,4.0,6.0,,,237.1,19.1,,1006.9,,,,,,,,,,,,
31,31.0,2018-01-03,7.3,6.0,10.0,,,236.7,33.7,,991.4,,,,,,,,,,,,
32,32.0,2018-01-04,7.8,6.0,11.0,,,233.8,26.4,,994.4,,,,,,,,,,,,
33,33.0,2018-01-05,8.0,7.0,9.0,,,228.8,25.1,,996.4,,,,,,,,,,,,
34,34.0,2018-01-06,5.0,3.0,7.0,,,,11.5,,1007.5,,,,,,,,,,,,
35,35.0,2018-01-07,2.2,1.0,4.0,,,53.8,19.9,,1023.6,,,,,,,,,,,,
36,36.0,2018-01-08,1.9,1.0,4.0,,,62.9,23.7,,1023.4,,,,,,,,,,,,
37,37.0,2018-01-11,6.0,5.0,7.0,,,,3.6,,1015.8,,,,,,,,,,,,
38,38.0,2018-01-12,3.8,3.0,5.0,,,,3.8,,1025.0,,,,,,,,,,,,
39,39.0,2018-01-13,4.4,2.0,6.0,,,,8.4,,1024.7,,,,,,,,,,,,
40,40.0,2018-01-14,2.8,1.0,4.0,,,125.8,13.1,,1021.0,,,,,,,,,,,,
41,41.0,2018-01-15,4.2,2.0,6.0,,,187.5,27.2,,1005.8,,,,,,,,,,,,
42,42.0,2018-01-18,4.4,2.0,10.0,,,235.0,32.4,,996.9,,,,,,,,,,,,
43,43.0,2018-01-19,2.2,0.0,4.0,,,238.3,14.3,,1006.0,,,,,,,,,,,,
44,44.0,2018-01-20,2.4,1.0,4.0,,,,14.7,,1003.6,,,,,,,,,,,,
45,45.0,2018-01-21,1.9,1.0,4.0,,,244.6,9.5,,1011.6,,,,,,,,,,,,
46,46.0,2018-01-22,4.7,1.0,7.0,,,223.3,16.9,,1008.4,,,,,,,,,,,,
47,47.0,2018-01-23,7.0,5.0,8.0,,,219.6,20.5,,1019.5,,,,,,,,,,,,
48,48.0,2018-01-24,11.5,9.0,13.0,,,207.9,30.5,,1014.1,,,,,,,,,,,,
49,49.0,2018-01-25,8.1,6.0,12.0,,,215.0,17.1,,1011.6,,,,,,,,,,,,
50,50.0,2018-01-26,6.2,4.0,8.0,,,228.8,7.6,,1017.7,,,,,,,,,,,,
51,51.0,2018-01-27,5.4,3.0,7.0,,,,15.9,,1028.1,,,,,,,,,,,,
52,52.0,2018-01-28,7.8,5.0,10.0,,,232.1,30.6,,1028.0,,,,,,,,,,,,
53,53.0,2018-01-29,9.0,6.0,10.0,,,245.8,30.4,,1024.6,,,,,,,,,,,,
54,54.0,2018-01-30,4.3,2.0,6.0,,,231.3,14.1,,1026.7,,,,,,,,,,,,
55,55.0,2018-01-31,6.8,4.0,9.0,,,217.9,27.4,,,,,,,,,,,,,,
56,56.0,2018-02-01,2.9,1.0,5.0,,,223.3,22.1,,999.4,,,,,,,,,,,,
57,57.0,2018-02-02,3.1,1.0,4.0,,,239.6,18.8,,1001.6,,,,,,,,,,,,
58,58.0,2018-02-03,2.4,0.0,4.0,,,239.2,10.2,,,,,,,,,,,,,,
59,59.0,2018-02-04,-0.7,-2.0,0.0,,,,8.9,,,,,,,,,,,,,,
60,60.0,2018-02-05,-1.3,-4.0,2.0,,,73.3,15.5,,,,,,,,,,,,,,
61,61.0,2018-02-06,-2.5,-5.0,0.0,,,60.8,12.6,,,,,,,,,,,,,,
62,62.0,2018-02-07,-1.2,-4.0,1.0,,,,7.3,,,,,,,,,,,,,,
63,63.0,2018-02-08,-3.5,-8.0,1.0,,,,6.8,,,,,,,,,,,,,,
64,64.0,2018-02-09,-1.8,-4.0,0.0,,,179.6,17.0,,,,,,,,,,,,,,
65,65.0,2018-02-10,1.5,0.0,3.0,,,206.7,15.6,,,,,,,,,,,,,,
66,66.0,2018-02-11,2.3,0.0,5.0,,,214.2,27.8,,1001.6,,,,,,,,,,,,
67,67.0,2018-02-12,1.4,0.0,4.0,,,,18.4,,,,,,,,,,,,,,
68,68.0,2018-02-13,0.6,-2.0,4.0,,,162.1,16.2,,,,,,,,,,,,,,
69,69.0,2018-02-14,0.9,-3.0,5.0,,,,13.7,,,,,,,,,,,,,,
70,70.0,2018-02-15,2.9,0.0,5.0,,,187.5,23.0,,1012.2,,,,,,,,,,,,
71,71.0,2018-02-16,2.6,0.0,6.0,,,,14.1,,,,,,,,,,,,,,
72,72.0,2018-02-17,0.8,-2.0,4.0,,,,8.2,,,,,,,,,,,,,,
73,73.0,2018-02-18,1.1,-4.0,6.0,,,177.1,10.9,,,,,,,,,,,,,,
74,74.0,2018-02-22,-1.1,-4.0,2.0,,,61.3,15.5,,,,,,,,,,,,,,
75,75.0,2018-02-23,-1.8,-5.0,1.0,,,67.9,20.0,,,,,,,,,,,,,,
76,76.0,2018-02-24,-2.2,-5.0,1.0,,,71.7,26.5,,,,,,,,,,,,,,
77,77.0,2018-02-25,-4.1,-7.0,-1.0,,,67.5,20.8,,1028.7,,,,,,,,,,,,
78,78.0,2018-02-26,-4.8,-7.0,-3.0,,,46.3,14.1,,1027.5,,,,,,,,,,,,
79,79.0,2018-02-27,-5.9,-10.0,-3.0,,,55.8,11.7,,1021.5,,,,,,,,,,,,
80,80.0,2018-02-28,-8.0,-10.0,-6.0,,,76.3,21.5,,1020.0,,,,,,,,,,,,
81,81.0,2018-03-01,-5.7,-9.0,-1.0,,,79.2,31.3,,1009.0,,,,,,,,,,,,
82,82.0,2018-03-05,7.5,4.0,12.0,,,187.5,16.1,,994.1,,,,,,,,,,,,
83,83.0,2018-03-06,6.6,1.0,13.0,,,,6.5,,,,,,,,,,,,,,
84,84.0,2018-03-07,5.9,2.0,10.0,,,207.9,12.4,,,,,,,,,,,,,,
85,85.0,2018-03-10,11.1,6.0,14.0,,,185.4,17.7,,1000.6,,,,,,,,,,,,
86,86.0,2018-03-11,12.0,9.0,15.0,,,,15.4,,995.4,,,,,,,,,,,,
87,87.0,2018-03-14,4.9,1.0,8.0,,,,8.7,,1010.2,,,,,,,,,,,,
88,88.0,2018-03-17,-3.2,-4.0,-1.0,,,69.6,32.6,,1006.4,,,,,,,,,,,,
89,89.0,2018-03-18,-2.3,-4.0,0.0,,,75.8,31.6,,,,,,,,,,,,,,
90,90.0,2018-03-19,-2.0,-5.0,2.0,,,,18.3,,,,,,,,,,,,,,
91,91.0,2018-03-20,0.7,-5.0,6.0,,,,16.2,,,,,,,,,,,,,,
92,92.0,2018-03-21,0.2,-4.0,4.0,,,,11.1,,,,,,,,,,,,,,
93,93.0,2018-03-22,3.8,2.0,6.0,,,247.1,18.4,,1015.2,,,,,,,,,,,,
94,94.0,2018-03-23,5.6,4.0,7.0,,,234.2,12.0,,1006.4,,,,,,,,,,,,
95,95.0,2018-03-24,5.9,1.0,10.0,,,,9.8,,1002.4,,,,,,,,,,,,
96,96.0,2018-03-26,6.5,4.0,9.0,,,,6.8,,,,,,,,,,,,,,
97,97.0,2018-03-27,5.7,2.0,10.0,,,,11.7,,1011.5,,,,,,,,,,,,
98,98.0,2018-03-28,7.0,5.0,9.0,,,207.9,14.3,,1000.8,,,,,,,,,,,,
99,99.0,2018-03-29,4.3,3.0,8.0,,,,15.3,,1004.5,,,,,,,,,,,,
100,100.0,2018-03-30,8.1,3.0,13.0,,,140.8,15.2,,1001.7,,,,,,,,,,,,
101,101.0,2018-03-31,7.8,3.0,12.0,,,,8.8,,999.1,,,,,,,,,,,,
102,102.0,2018-04-01,5.2,3.0,6.0,,,,,,1006.4,,,,,,,,,,,,
103,103.0,2018-04-02,7.7,1.0,12.0,,,185.8,15.0,,1007.2,,,,,,,,,,,,
104,104.0,2018-04-03,12.3,9.0,17.0,,,196.3,24.1,,1000.6,,,,,,,,,,,,
105,105.0,2018-04-04,11.0,7.0,14.0,,,190.0,19.9,,1000.9,,,,,,,,,,,,
106,106.0,2018-04-05,7.3,1.0,10.0,,,244.2,19.7,,1009.6,,,,,,,,,,,,
107,107.0,2018-04-06,7.0,-1.0,15.0,,,141.7,14.8,,,,,,,,,,,,,,
108,108.0,2018-04-07,15.4,9.0,23.0,,,166.3,14.7,,1010.8,,,,,,,,,,,,
109,109.0,2018-04-08,18.4,14.0,24.0,,,,9.8,,1007.1,,,,,,,,,,,,
110,110.0,2018-04-09,14.9,10.0,20.0,,,125.0,9.2,,1004.1,,,,,,,,,,,,
111,111.0,2018-04-10,16.3,12.0,21.0,,,,10.9,,,,,,,,,,,,,,
112,112.0,2018-04-11,12.8,10.0,16.0,,,,,,1005.8,,,,,,,,,,,,
113,113.0,2018-04-12,12.0,7.0,19.0,,,66.7,10.5,,1001.4,,,,,,,,,,,,
114,114.0,2018-04-13,12.3,8.0,14.0,,,,10.9,,1006.4,,,,,,,,,,,,
115,115.0,2018-04-17,13.8,6.0,21.0,,,,9.4,,1024.2,,,,,,,,,,,,
116,116.0,2018-04-18,17.0,10.0,24.0,,,,10.9,,1029.7,,,,,,,,,,,,
117,117.0,2018-04-19,20.2,13.0,27.0,,,,9.8,,1027.1,,,,,,,,,,,,
118,118.0,2018-04-20,20.4,13.0,27.0,,,,10.5,,1022.3,,,,,,,,,,,,
119,119.0,2018-04-21,17.0,11.0,22.0,,,,7.8,,1020.5,,,,,,,,,,,,
120,120.0,2018-04-22,17.1,11.0,26.0,,,,9.9,,1012.8,,,,,,,,,,,,
121,121.0,2018-04-23,15.0,9.0,18.0,,,,15.6,,1013.6,,,,,,,,,,,,
122,122.0,2018-04-24,11.0,8.0,14.0,,,229.2,17.0,,1015.0,,,,,,,,,,,,
123,123.0,2018-04-25,12.7,9.0,14.0,,,,19.5,,1009.6,,,,,,,,,,,,
124,124.0,2018-04-26,8.7,6.0,13.0,,,237.5,18.2,,1014.7,,,,,,,,,,,,
125,125.0,2018-04-27,10.5,5.0,16.0,,,,11.1,,1011.6,,,,,,,,,,,,
126,126.0,2018-04-28,12.8,9.0,16.0,,,,14.2,,1009.7,,,,,,,,,,,,
127,127.0,2018-04-29,13.8,7.0,20.0,,,,10.0,,1006.8,,,,,,,,,,,,
128,128.0,2018-04-30,12.5,9.0,15.0,,,,23.8,,998.5,,,,,,,,,,,,
129,129.0,2018-05-01,8.0,5.0,13.0,,,227.9,28.9,,1008.3,,,,,,,,,,,,
130,130.0,2018-05-02,10.4,4.0,16.0,,,180.0,13.7,,,,,,,,,,,,,,
131,131.0,2018-05-03,11.8,8.0,15.0,,,,9.2,,,,,,,,,,,,,,
132,132.0,2018-05-04,11.3,3.0,18.0,,,,10.1,,,,,,,,,,,,,,
133,133.0,2018-05-05,13.4,5.0,20.0,,,57.5,14.0,,,,,,,,,,,,,,
134,134.0,2018-05-06,15.5,7.0,23.0,,,,13.7,,,,,,,,,,,,,,
135,135.0,2018-05-07,17.0,9.0,24.0,,,,12.1,,,,,,,,,,,,,,
136,136.0,2018-05-08,18.3,10.0,25.0,,,,11.2,,1011.4,,,,,,,,,,,,
137,137.0,2018-05-09,20.3,13.0,25.0,,,,9.4,,1006.8,,,,,,,,,,,,
138,138.0,2018-05-10,14.8,11.0,19.0,,,,12.6,,1010.1,,,,,,,,,,,,
139,139.0,2018-05-11,12.7,7.0,18.0,,,,6.8,,1019.1,,,,,,,,,,,,
140,140.0,2018-05-12,17.4,11.0,22.0,,,,8.7,,1014.3,,,,,,,,,,,,
141,141.0,2018-05-13,15.3,13.0,21.0,,,,,,1010.9,,,,,,,,,,,,
142,142.0,2018-05-14,17.8,13.0,24.0,,,,9.7,,1011.3,,,,,,,,,,,,
143,143.0,2018-05-15,17.0,11.0,22.0,,,,10.7,,1014.6,,,,,,,,,,,,
144,144.0,2018-05-16,14.8,11.0,18.0,,,,8.4,,,,,,,,,,,,,,
145,145.0,2018-05-17,12.0,8.0,17.0,,,,9.9,,1020.0,,,,,,,,,,,,
146,146.0,2018-05-18,11.4,8.0,16.0,,,,7.5,,1021.3,,,,,,,,,,,,
147,147.0,2018-05-19,11.5,5.0,17.0,,,,5.8,,1022.0,,,,,,,,,,,,
148,148.0,2018-05-23,17.9,14.0,22.0,,,85.0,9.5,,,,,,,,,,,,,,
149,149.0,2018-05-24,17.0,13.0,21.0,,,70.4,12.8,,,,,,,,,,,,,,
150,150.0,2018-05-29,21.3,17.0,29.0,,,,,,1012.8,,,,,,,,,,,,
151,151.0,2018-05-30,22.5,16.0,28.0,,,,8.0,,1013.7,,,,,,,,,,,,
152,152.0,2018-05-31,21.8,18.0,27.0,,,,7.7,,1014.0,,,,,,,,,,,,
153,153.0,2018-06-01,19.1,16.0,23.0,,,,9.9,,1015.0,,,,,,,,,,,,
154,154.0,2018-06-02,18.2,16.0,22.0,,,,11.8,,1017.8,,,,,,,,,,,,
155,155.0,2018-06-08,19.7,18.0,23.0,,,,,,1013.7,,,,,,,,,,,,
156,156.0,2018-06-09,22.0,17.0,28.0,,,,,,1012.4,,,,,,,,,,,,
157,157.0,2018-06-10,20.8,18.0,24.0,,,,9.1,,1011.9,,,,,,,,,,,,
158,158.0,2018-06-11,18.0,15.0,22.0,,,46.3,9.8,,1012.1,,,,,,,,,,,,
159,159.0,2018-06-12,15.3,13.0,18.0,,,,10.2,,1012.5,,,,,,,,,,,,
160,160.0,2018-06-13,14.5,10.0,18.0,,,,9.3,,1015.3,,,,,,,,,,,,
161,161.0,2018-06-14,14.8,8.0,22.0,,,203.8,14.9,,1015.4,,,,,,,,,,,,
162,162.0,2018-06-15,18.6,15.0,23.0,,,,,,1016.0,,,,,,,,,,,,
163,163.0,2018-06-16,20.1,16.0,25.0,,,216.3,11.3,,1014.6,,,,,,,,,,,,
164,164.0,2018-06-17,16.5,12.0,19.0,,,237.9,17.5,,1017.0,,,,,,,,,,,,
165,165.0,2018-06-20,21.9,17.0,28.0,,,229.6,9.9,,1020.7,,,,,,,,,,,,
166,166.0,2018-06-21,16.5,11.0,19.0,,,265.0,13.9,,1017.7,,,,,,,,,,,,
167,167.0,2018-06-22,12.5,10.0,16.0,,,,14.9,,1023.4,,,,,,,,,,,,
168,168.0,2018-06-23,14.0,10.0,19.0,,,,11.1,,1025.3,,,,,,,,,,,,
169,169.0,2018-06-24,13.6,10.0,16.0,,,,6.2,,1022.4,,,,,,,,,,,,
170,170.0,2018-06-25,16.2,12.0,22.0,,,,8.2,,1023.2,,,,,,,,,,,,
171,171.0,2018-06-26,13.7,11.0,17.0,,,,6.7,,1025.0,,,,,,,,,,,,
172,172.0,2018-06-27,17.7,9.0,25.0,,,,10.4,,1024.2,,,,,,,,,,,,
173,173.0,2018-06-28,20.5,11.0,27.0,,,,10.2,,,,,,,,,,,,,,
174,174.0,2018-06-29,21.4,13.0,28.0,,,,8.5,,1018.2,,,,,,,,,,,,
175,175.0,2018-06-30,20.8,14.0,27.0,,,,16.2,,1015.7,,,,,,,,,,,,
176,176.0,2018-07-01,19.5,11.0,25.0,,,79.6,17.6,,1017.2,,,,,,,,,,,,
177,177.0,2018-07-02,19.2,10.0,26.0,,,,11.9,,1016.5,,,,,,,,,,,,
178,178.0,2018-07-03,21.2,10.0,29.0,,,,6.3,,1016.3,,,,,,,,,,,,
179,179.0,2018-07-04,22.4,15.0,30.0,,,,9.1,,1013.6,,,,,,,,,,,,
180,180.0,2018-07-05,21.5,16.0,26.0,,,,7.9,,1013.1,,,,,,,,,,,,
181,181.0,2018-07-06,18.9,12.0,26.0,,,,7.3,,1019.0,,,,,,,,,,,,
182,182.0,2018-07-07,19.9,14.0,26.0,,,,10.0,,1022.7,,,,,,,,,,,,
183,183.0,2018-07-08,18.3,10.0,26.0,,,,,,1023.4,,,,,,,,,,,,
184,184.0,2018-07-09,17.6,11.0,22.0,,,,9.2,,1022.3,,,,,,,,,,,,
185,185.0,2018-07-10,14.2,12.0,16.0,,,,12.6,,1016.5,,,,,,,,,,,,
186,186.0,2018-07-11,15.1,11.0,19.0,,,,6.3,,1016.3,,,,,,,,,,,,
187,187.0,2018-07-12,18.3,14.0,25.0,,,,6.2,,1017.6,,,,,,,,,,,,
188,188.0,2018-07-13,19.6,13.0,26.0,,,,6.1,,1019.9,,,,,,,,,,,,
189,189.0,2018-07-14,20.2,13.0,26.0,,,,7.8,,1019.3,,,,,,,,,,,,
190,190.0,2018-07-15,20.4,13.0,27.0,,,,8.4,,1016.9,,,,,,,,,,,,
191,191.0,2018-07-16,22.1,12.0,29.0,,,,5.6,,1013.2,,,,,,,,,,,,
192,192.0,2018-07-17,23.0,15.0,29.0,,,,10.6,,1013.9,,,,,,,,,,,,
193,193.0,2018-07-18,20.3,12.0,26.0,,,,6.5,,1018.2,,,,,,,,,,,,
194,194.0,2018-07-19,21.5,14.0,28.0,,,,8.7,,1017.7,,,,,,,,,,,,
195,195.0,2018-07-20,22.8,14.0,30.0,,,,7.1,,1013.2,,,,,,,,,,,,
196,196.0,2018-07-21,21.2,17.0,28.0,,,,7.4,,1010.9,,,,,,,,,,,,
197,197.0,2018-07-22,21.3,15.0,27.0,,,,9.5,,1013.8,,,,,,,,,,,,
198,198.0,2018-07-23,22.8,16.0,29.0,,,,7.7,,1016.5,,,,,,,,,,,,
199,199.0,2018-07-24,26.0,18.0,33.0,,,,8.8,,1014.7,,,,,,,,,,,,
200,200.0,2018-07-25,25.9,19.0,33.0,,,,5.9,,1014.4,,,,,,,,,,,,
201,201.0,2018-07-26,27.7,19.0,35.0,,,,10.8,,1014.6,,,,,,,,,,,,
202,202.0,2018-07-27,28.5,21.0,34.0,,,,,,1012.3,,,,,,,,,,,,
203,203.0,2018-07-28,23.9,18.0,28.0,,,,10.9,,,,,,,,,,,,,,
204,204.0,2018-07-29,22.6,17.0,29.0,,,,11.6,,1013.5,,,,,,,,,,,,
205,205.0,2018-07-30,25.9,19.0,32.0,,,,10.8,,1014.6,,,,,,,,,,,,
206,206.0,2018-07-31,25.4,18.0,31.0,,,,9.7,,1016.0,,,,,,,,,,,,
207,207.0,2018-08-01,23.5,16.0,29.0,,,,7.6,,1020.4,,,,,,,,,,,,
208,208.0,2018-08-02,25.0,16.0,33.0,,,,6.5,,1021.5,,,,,,,,,,,,
209,209.0,2018-08-03,27.0,18.0,34.0,,,,6.1,,1020.6,,,,,,,,,,,,
210,210.0,2018-08-04,25.5,20.0,31.0,,,,10.9,,1018.8,,,,,,,,,,,,
211,211.0,2018-08-05,22.3,18.0,27.0,,,,11.7,,1021.4,,,,,,,,,,,,
212,212.0,2018-08-06,24.3,14.0,33.0,,,,7.0,,1016.3,,,,,,,,,,,,
213,213.0,2018-08-07,28.4,19.0,37.0,,,,10.4,,1009.5,,,,,,,,,,,,
214,214.0,2018-08-08,24.1,19.0,27.0,,,,,,1010.9,,,,,,,,,,,,
215,215.0,2018-08-09,20.5,16.0,28.0,,,,15.1,,1012.0,,,,,,,,,,,,
216,216.0,2018-08-10,18.6,14.0,24.0,,,231.7,22.9,,1019.7,,,,,,,,,,,,
217,217.0,2018-08-11,17.3,12.0,22.0,,,,15.8,,1021.1,,,,,,,,,,,,
218,218.0,2018-08-12,19.7,11.0,28.0,,,,12.8,,1015.6,,,,,,,,,,,,
219,219.0,2018-08-13,18.7,16.0,22.0,,,,,,1007.3,,,,,,,,,,,,
220,220.0,2018-08-14,19.2,16.0,24.0,,,,,,1012.5,,,,,,,,,,,,
221,221.0,2018-08-15,19.8,16.0,23.0,,,228.8,11.9,,1018.7,,,,,,,,,,,,
222,222.0,2018-08-16,21.3,14.0,28.0,,,,10.9,,1015.9,,,,,,,,,,,,
223,223.0,2018-08-17,18.3,14.0,22.0,,,,7.5,,1017.3,,,,,,,,,,,,
224,224.0,2018-08-18,18.2,12.0,25.0,,,,10.9,,1021.4,,,,,,,,,,,,
225,225.0,2018-08-19,19.7,14.0,26.0,,,216.7,13.6,,1020.4,,,,,,,,,,,,
226,226.0,2018-08-20,20.3,18.0,23.0,,,,10.4,,1019.0,,,,,,,,,,,,
227,227.0,2018-08-21,20.5,14.0,26.0,,,,7.6,,,,,,,,,,,,,,
