,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0.0,2019-04-09,,0.8,11.6,0.0,,,,,,,,,,,,,,,,,
1,1.0,2019-04-10,4.4,-1.9,10.3,0.0,,,7.9,30.6,1018.8,,,,,,,,,,,,
2,2.0,2019-04-11,3.6,1.4,6.6,0.0,,,9.0,,1025.4,,,,,,,,,,,,
3,3.0,2019-04-12,3.2,1.7,5.4,0.0,,,8.6,33.1,1026.8,,,,,,,,,,,,
4,4.0,2019-04-13,4.1,1.4,8.3,0.0,,,9.0,29.9,1025.2,,,,,,,,,,,,
5,5.0,2019-04-14,5.6,2.5,9.8,0.4,,,10.1,29.2,1026.4,,,,,,,,,,,,
6,6.0,2019-04-15,7.1,1.0,13.6,0.0,,,10.1,31.0,1028.2,,,,,,,,,,,,
7,7.0,2019-04-16,7.9,0.0,15.6,0.0,,,10.8,37.8,1024.3,,,,,,,,,,,,
8,8.0,2019-04-17,10.8,2.6,18.7,0.0,,,10.1,33.1,1028.0,,,,,,,,,,,,
9,9.0,2019-04-18,13.5,4.7,21.1,0.0,,,9.4,42.1,1030.8,,,,,,,,,,,,
10,10.0,2019-04-19,14.4,5.8,22.7,0.0,,,9.4,32.0,1033.1,,,,,,,,,,,,
11,11.0,2019-04-20,12.3,2.5,20.6,0.0,,,7.2,23.8,1030.7,,,,,,,,,,,,
12,12.0,2019-04-21,13.6,4.0,21.9,0.0,,,6.8,23.4,1023.6,,,,,,,,,,,,
13,13.0,2019-04-22,12.7,4.4,19.2,0.0,,,13.7,50.4,1017.8,,,,,,,,,,,,
14,14.0,2019-04-23,14.5,9.9,19.8,0.0,,,23.4,64.8,1010.3,,,,,,,,,,,,
15,15.0,2019-04-24,17.0,12.5,23.2,0.1,,,14.8,38.2,1006.5,,,,,,,,,,,,
16,16.0,2019-04-25,17.5,11.5,24.9,0.0,,,7.6,30.2,1010.4,,,,,,,,,,,,
17,17.0,2019-04-26,17.6,10.0,24.5,2.2,,,11.5,41.4,1008.4,,,,,,,,,,,,
18,18.0,2019-04-27,12.3,7.5,19.2,0.3,,,8.6,35.3,1011.7,,,,,,,,,,,,
19,19.0,2019-04-28,9.4,7.4,12.3,2.1,,,9.4,30.6,1017.1,,,,,,,,,,,,
20,20.0,2019-04-29,10.4,4.9,18.0,1.9,,,11.2,36.7,1018.7,,,,,,,,,,,,
21,21.0,2019-04-30,12.3,2.6,19.3,0.1,,,10.4,33.5,1018.0,,,,,,,,,,,,
22,22.0,2019-05-01,12.0,7.2,16.4,0.0,,,12.2,36.0,1012.2,,,,,,,,,,,,
23,23.0,2019-05-02,9.6,7.2,13.3,1.5,,,14.4,43.2,1005.4,,,,,,,,,,,,
24,24.0,2019-05-03,7.6,4.3,11.3,0.0,,,13.7,42.1,1007.1,,,,,,,,,,,,
25,25.0,2019-05-04,5.7,0.9,10.3,1.5,,,9.0,32.0,1007.0,,,,,,,,,,,,
26,26.0,2019-05-05,6.8,-1.0,13.4,0.0,,,7.2,28.1,1015.7,,,,,,,,,,,,
27,27.0,2019-05-06,7.3,1.4,12.9,0.0,,,11.5,45.0,1016.9,,,,,,,,,,,,
28,28.0,2019-05-07,7.8,0.3,13.5,0.0,,,8.6,36.7,1017.0,,,,,,,,,,,,
29,29.0,2019-05-08,10.8,-1.5,18.6,2.2,,,10.4,44.3,1007.1,,,,,,,,,,,,
30,30.0,2019-05-09,12.6,8.4,17.7,1.0,,,6.1,20.5,999.6,,,,,,,,,,,,
31,31.0,2019-05-10,11.1,5.0,18.0,0.2,,,8.6,38.5,1007.0,,,,,,,,,,,,
32,32.0,2019-05-11,9.9,1.8,15.3,0.0,,,7.9,33.5,1014.5,,,,,,,,,,,,
33,33.0,2019-05-12,11.0,5.6,16.3,0.0,,,12.6,42.5,1027.9,,,,,,,,,,,,
34,34.0,2019-05-13,10.0,3.6,16.1,0.0,,,11.2,37.1,1034.9,,,,,,,,,,,,
35,35.0,2019-05-14,8.8,4.0,14.5,0.0,,,10.8,39.2,1032.8,,,,,,,,,,,,
36,36.0,2019-05-15,9.4,2.8,15.4,2.5,,,11.5,41.8,1026.3,,,,,,,,,,,,
37,37.0,2019-05-16,9.3,6.8,11.9,3.2,,,8.6,34.9,1016.5,,,,,,,,,,,,
38,38.0,2019-05-17,14.2,7.2,20.2,0.0,,,5.4,20.9,1011.4,,,,,,,,,,,,
39,39.0,2019-05-18,17.3,10.1,25.0,0.0,,,9.7,40.3,1007.8,,,,,,,,,,,,
40,40.0,2019-05-19,18.4,10.2,25.8,0.0,,,9.0,48.2,1005.8,,,,,,,,,,,,
41,41.0,2019-05-20,17.8,12.5,25.7,2.4,,,9.0,33.1,1002.9,,,,,,,,,,,,
42,42.0,2019-05-21,18.2,13.6,25.0,0.0,,,7.2,26.3,1005.4,,,,,,,,,,,,
43,43.0,2019-05-22,12.8,10.5,14.8,0.0,,,12.6,37.8,1013.2,,,,,,,,,,,,
44,44.0,2019-05-23,13.3,6.7,19.7,0.0,,,7.2,28.8,1017.8,,,,,,,,,,,,
45,45.0,2019-05-24,16.8,6.2,24.6,0.0,,,7.6,32.8,1013.2,,,,,,,,,,,,
46,46.0,2019-05-25,12.9,9.3,15.9,0.0,,,9.0,25.6,1014.6,,,,,,,,,,,,
47,47.0,2019-05-26,15.5,7.3,20.7,0.0,,,11.5,49.0,1011.1,,,,,,,,,,,,
48,48.0,2019-05-27,17.5,12.9,21.3,0.1,,,9.7,31.3,1006.4,,,,,,,,,,,,
49,49.0,2019-05-28,14.2,7.7,19.2,0.0,,,8.3,34.9,1007.4,,,,,,,,,,,,
50,50.0,2019-05-29,11.4,3.6,17.8,0.0,,,8.3,28.1,1020.5,,,,,,,,,,,,
51,51.0,2019-05-30,14.7,2.4,23.5,0.3,,,8.6,37.1,1023.0,,,,,,,,,,,,
52,52.0,2019-05-31,18.1,12.7,24.1,1.0,,,7.6,30.2,1022.0,,,,,,,,,,,,
53,53.0,2019-06-01,20.3,12.4,27.6,0.0,,,7.9,37.4,1020.4,,,,,,,,,,,,
54,54.0,2019-06-02,22.7,13.5,30.9,0.0,,,6.1,27.0,1016.7,,,,,,,,,,,,
55,55.0,2019-06-03,24.5,15.8,34.6,0.0,,,8.3,51.5,1012.7,,,,,,,,,,,,
56,56.0,2019-06-04,23.2,15.9,29.9,0.0,,,6.1,22.7,1011.8,,,,,,,,,,,,
57,57.0,2019-06-05,26.0,16.2,33.9,0.0,,,10.1,39.6,1008.2,,,,,,,,,,,,
58,58.0,2019-06-06,21.4,15.1,31.2,4.6,,,10.8,33.1,1008.5,,,,,,,,,,,,
59,59.0,2019-06-07,19.0,13.1,24.8,0.2,,,7.6,24.8,1013.8,,,,,,,,,,,,
60,60.0,2019-06-08,17.7,11.4,22.4,0.0,,,13.0,44.3,1018.3,,,,,,,,,,,,
61,61.0,2019-06-09,18.6,8.0,25.6,4.0,,,6.5,30.2,1023.1,,,,,,,,,,,,
62,62.0,2019-06-10,20.0,13.8,26.8,2.0,,,6.5,24.5,1013.6,,,,,,,,,,,,
63,63.0,2019-06-11,22.8,17.2,28.4,16.1,,,8.3,57.6,1009.6,,,,,,,,,,,,
64,64.0,2019-06-12,21.2,15.2,31.3,12.5,,,9.4,70.6,1008.2,,,,,,,,,,,,
65,65.0,2019-06-13,19.3,13.5,25.3,1.5,,,6.8,56.5,1014.3,,,,,,,,,,,,
66,66.0,2019-06-14,22.1,12.1,29.5,0.0,,,7.9,28.4,1017.2,,,,,,,,,,,,
67,67.0,2019-06-15,23.8,16.6,30.8,4.4,,,13.7,45.7,1010.9,,,,,,,,,,,,
68,68.0,2019-06-16,18.5,15.2,22.3,0.2,,,6.8,32.4,1019.3,,,,,,,,,,,,
69,69.0,2019-06-17,21.1,14.0,26.9,0.0,,,5.4,21.2,1021.2,,,,,,,,,,,,
70,70.0,2019-06-18,23.1,15.2,29.1,0.0,,,9.0,36.7,1016.5,,,,,,,,,,,,
71,71.0,2019-06-19,24.8,16.0,31.5,0.7,,,7.2,25.9,1009.2,,,,,,,,,,,,
72,72.0,2019-06-20,21.2,17.5,25.7,1.4,,,7.9,50.0,1010.1,,,,,,,,,,,,
73,73.0,2019-06-21,19.3,15.4,23.7,0.2,,,8.3,41.0,1016.9,,,,,,,,,,,,
74,74.0,2019-06-22,19.4,13.4,25.1,0.0,,,8.6,25.6,1022.4,,,,,,,,,,,,
75,75.0,2019-06-23,20.5,13.2,27.6,0.0,,,8.6,27.0,1022.9,,,,,,,,,,,,
76,76.0,2019-06-24,22.5,13.5,29.4,0.0,,,8.3,27.7,1023.9,,,,,,,,,,,,
77,77.0,2019-06-25,25.5,16.0,33.5,0.0,,,7.9,29.5,1021.4,,,,,,,,,,,,
78,78.0,2019-06-26,27.0,16.9,35.7,0.0,,,10.1,44.6,1019.2,,,,,,,,,,,,
79,79.0,2019-06-27,18.6,13.1,25.2,0.0,,,13.0,35.6,1023.3,,,,,,,,,,,,
80,80.0,2019-06-28,17.5,11.0,24.6,0.0,,,7.2,24.5,1024.0,,,,,,,,,,,,
81,81.0,2019-06-29,21.4,9.8,30.7,0.0,,,5.0,23.0,1020.2,,,,,,,,,,,,
82,82.0,2019-06-30,26.8,12.7,38.0,0.0,,,10.4,41.4,1012.0,,,,,,,,,,,,
83,83.0,2019-07-01,21.3,15.6,27.3,0.0,,,11.5,42.8,1013.8,,,,,,,,,,,,
84,84.0,2019-07-02,16.6,11.2,20.4,0.0,,,14.4,43.6,1018.5,,,,,,,,,,,,
85,85.0,2019-07-03,14.8,9.0,19.6,0.0,,,10.4,39.6,1022.0,,,,,,,,,,,,
86,86.0,2019-07-04,16.4,8.5,21.9,0.2,,,10.8,32.4,1020.7,,,,,,,,,,,,
87,87.0,2019-07-05,16.9,14.9,19.7,0.0,,,11.9,33.1,1013.8,,,,,,,,,,,,
88,88.0,2019-07-06,16.3,12.8,20.0,2.7,,,8.3,31.0,1008.7,,,,,,,,,,,,
89,89.0,2019-07-07,14.1,11.5,17.1,0.0,,,12.6,39.6,1010.2,,,,,,,,,,,,
90,90.0,2019-07-08,13.9,11.1,17.7,0.4,,,11.5,33.5,1014.4,,,,,,,,,,,,
91,91.0,2019-07-09,14.0,9.0,17.8,0.0,,,9.4,28.4,1016.6,,,,,,,,,,,,
92,92.0,2019-07-10,16.1,10.6,23.6,0.0,,,9.4,38.2,1016.6,,,,,,,,,,,,
93,93.0,2019-07-11,18.2,8.2,25.5,3.7,,,4.7,20.2,1012.8,,,,,,,,,,,,
94,94.0,2019-07-12,17.0,14.3,20.3,8.0,,,3.2,13.3,1010.0,,,,,,,,,,,,
95,95.0,2019-07-13,19.9,13.8,26.5,0.3,,,7.2,32.4,1011.8,,,,,,,,,,,,
96,96.0,2019-07-14,16.9,14.8,19.3,0.0,,,9.0,25.2,1016.3,,,,,,,,,,,,
97,97.0,2019-07-15,15.1,12.7,17.1,0.5,,,9.7,28.4,1016.1,,,,,,,,,,,,
98,98.0,2019-07-16,16.9,13.0,22.8,0.0,,,11.9,32.4,1013.8,,,,,,,,,,,,
99,99.0,2019-07-17,16.6,10.7,23.2,0.0,,,6.5,23.4,1014.2,,,,,,,,,,,,
100,100.0,2019-07-18,19.9,10.4,27.5,0.0,,,5.0,20.9,1012.3,,,,,,,,,,,,
101,101.0,2019-07-19,19.7,14.6,25.0,0.9,,,5.0,41.8,1012.6,,,,,,,,,,,,
102,102.0,2019-07-20,21.6,12.9,30.0,12.3,,,7.9,44.6,1013.6,,,,,,,,,,,,
103,103.0,2019-07-21,20.6,16.2,26.0,0.0,,,9.4,36.0,1017.4,,,,,,,,,,,,
104,104.0,2019-07-22,18.0,12.0,23.2,0.9,,,5.0,27.7,1022.3,,,,,,,,,,,,
105,105.0,2019-07-23,23.2,16.3,30.3,0.0,,,7.6,28.8,1020.6,,,,,,,,,,,,
106,106.0,2019-07-24,24.7,14.7,32.5,0.0,,,5.0,25.2,1018.1,,,,,,,,,,,,
107,107.0,2019-07-25,25.4,17.9,33.7,0.0,,,6.8,32.8,1017.8,,,,,,,,,,,,
108,108.0,2019-07-26,23.6,17.1,31.2,0.0,,,9.7,33.1,1014.1,,,,,,,,,,,,
109,109.0,2019-07-27,22.6,17.8,27.9,0.0,,,11.5,42.5,1007.3,,,,,,,,,,,,
110,110.0,2019-07-28,24.3,17.1,30.7,0.0,,,9.4,33.5,1003.0,,,,,,,,,,,,
111,111.0,2019-07-29,24.0,20.7,33.0,5.1,,,6.1,30.2,1007.3,,,,,,,,,,,,
112,112.0,2019-07-30,22.1,19.1,25.6,0.0,,,7.6,24.5,1010.6,,,,,,,,,,,,
113,113.0,2019-07-31,19.6,14.8,24.3,33.6,,,5.4,38.2,1014.4,,,,,,,,,,,,
114,114.0,2019-08-01,18.5,13.5,24.9,0.0,,,5.8,25.2,1016.3,,,,,,,,,,,,
115,115.0,2019-08-02,17.5,12.3,23.1,2.5,,,4.7,33.8,1014.6,,,,,,,,,,,,
116,116.0,2019-08-03,19.3,14.4,26.0,0.0,,,4.7,33.1,1014.4,,,,,,,,,,,,
117,117.0,2019-08-04,18.2,12.8,23.3,0.0,,,6.8,26.6,1015.4,,,,,,,,,,,,
118,118.0,2019-08-05,18.7,11.7,24.6,0.1,,,4.3,22.0,1011.4,,,,,,,,,,,,
119,119.0,2019-08-06,20.2,15.2,26.0,3.6,,,6.5,40.3,1008.8,,,,,,,,,,,,
120,120.0,2019-08-07,19.0,14.4,23.8,1.5,,,5.0,27.0,1006.3,,,,,,,,,,,,
121,121.0,2019-08-08,18.5,12.6,25.5,1.3,,,8.3,43.9,1009.5,,,,,,,,,,,,
122,122.0,2019-08-09,19.9,10.6,26.1,0.3,,,5.0,22.3,1011.4,,,,,,,,,,,,
123,123.0,2019-08-10,22.6,16.6,27.2,0.0,,,11.2,47.5,1009.6,,,,,,,,,,,,
124,124.0,2019-08-11,21.2,13.3,27.8,1.0,,,6.8,36.7,1013.7,,,,,,,,,,,,
125,125.0,2019-08-12,19.6,15.7,24.5,0.0,,,8.3,32.0,1013.4,,,,,,,,,,,,
126,126.0,2019-08-13,16.7,13.5,21.0,0.1,,,11.9,45.4,1014.6,,,,,,,,,,,,
127,127.0,2019-08-14,15.4,9.0,21.8,0.0,,,7.9,28.4,1016.5,,,,,,,,,,,,
128,128.0,2019-08-15,16.0,8.2,20.7,0.2,,,6.8,33.1,1011.9,,,,,,,,,,,,
129,129.0,2019-08-16,17.1,12.3,23.2,0.0,,,7.9,27.0,1014.5,,,,,,,,,,,,
130,130.0,2019-08-17,19.1,12.1,27.4,0.1,,,6.1,29.2,1009.9,,,,,,,,,,,,
131,131.0,2019-08-18,19.7,15.8,25.2,6.7,,,6.8,31.0,1006.9,,,,,,,,,,,,
132,132.0,2019-08-19,17.5,10.9,23.0,0.0,,,7.6,32.0,1015.1,,,,,,,,,,,,
133,133.0,2019-08-20,17.2,8.2,23.8,0.1,,,4.3,16.9,1021.4,,,,,,,,,,,,
134,134.0,2019-08-21,16.8,11.1,23.2,0.0,,,5.8,25.9,1027.0,,,,,,,,,,,,
135,135.0,2019-08-22,18.0,8.0,26.6,0.0,,,5.0,27.0,1027.1,,,,,,,,,,,,
136,136.0,2019-08-23,19.7,9.9,28.3,0.0,,,4.7,18.7,1025.9,,,,,,,,,,,,
137,137.0,2019-08-24,21.7,12.3,29.4,0.0,,,6.8,28.8,1023.8,,,,,,,,,,,,
138,138.0,2019-08-25,24.3,17.6,31.5,0.0,,,9.0,32.8,1021.1,,,,,,,,,,,,
139,139.0,2019-08-26,24.1,17.2,32.1,0.8,,,6.1,34.6,1019.9,,,,,,,,,,,,
140,140.0,2019-08-27,24.7,18.2,32.7,0.0,,,6.1,34.2,1017.3,,,,,,,,,,,,
141,141.0,2019-08-28,24.8,16.9,33.5,0.0,,,5.8,36.7,1014.2,,,,,,,,,,,,
142,142.0,2019-08-29,23.0,15.6,28.8,0.0,,,6.8,28.1,1017.0,,,,,,,,,,,,
143,143.0,2019-08-30,23.1,16.8,28.7,0.0,,,4.0,17.3,1021.7,,,,,,,,,,,,
144,144.0,2019-08-31,25.7,17.3,33.9,0.0,,,7.2,27.4,1015.0,,,,,,,,,,,,
145,145.0,2019-09-01,22.2,15.2,28.1,0.0,,,9.0,34.6,1010.4,,,,,,,,,,,,
146,146.0,2019-09-02,15.8,8.0,21.3,0.0,,,8.6,31.3,1020.2,,,,,,,,,,,,
147,147.0,2019-09-03,14.1,6.0,20.0,0.4,,,7.6,33.8,1021.6,,,,,,,,,,,,
148,148.0,2019-09-04,18.2,10.5,26.1,0.8,,,6.8,32.4,1015.2,,,,,,,,,,,,
149,149.0,2019-09-05,16.0,11.0,20.8,0.0,,,13.7,52.2,1015.0,,,,,,,,,,,,
150,150.0,2019-09-06,13.5,7.8,20.6,0.0,,,7.9,29.5,1022.1,,,,,,,,,,,,
151,151.0,2019-09-07,13.5,7.6,21.2,3.0,,,4.3,24.5,1018.1,,,,,,,,,,,,
152,152.0,2019-09-08,15.0,11.7,20.0,2.6,,,3.6,16.6,1017.7,,,,,,,,,,,,
153,153.0,2019-09-09,13.3,11.9,14.9,9.6,,,8.6,29.5,1011.7,,,,,,,,,,,,
154,154.0,2019-09-10,14.8,11.1,18.8,0.0,,,14.0,45.7,1014.1,,,,,,,,,,,,
155,155.0,2019-09-11,15.1,6.6,22.3,0.6,,,7.9,37.4,1021.1,,,,,,,,,,,,
156,156.0,2019-09-12,16.8,12.3,22.1,0.0,,,8.6,29.9,1025.3,,,,,,,,,,,,
157,157.0,2019-09-13,15.6,9.3,20.7,0.9,,,9.4,44.3,1028.4,,,,,,,,,,,,
158,158.0,2019-09-14,12.1,6.4,19.1,0.0,,,4.7,18.0,1032.3,,,,,,,,,,,,
159,159.0,2019-09-15,14.8,5.8,23.1,0.0,,,10.8,42.1,1020.0,,,,,,,,,,,,
160,160.0,2019-09-16,13.7,10.8,18.2,0.1,,,9.0,31.7,1017.8,,,,,,,,,,,,
161,161.0,2019-09-17,11.2,8.0,14.3,4.2,,,14.0,63.0,1013.9,,,,,,,,,,,,
162,162.0,2019-09-18,10.8,6.5,15.9,0.0,,,12.6,50.0,1021.0,,,,,,,,,,,,
163,163.0,2019-09-19,10.1,4.4,16.4,0.0,,,6.8,25.2,1026.7,,,,,,,,,,,,
164,164.0,2019-09-20,11.1,4.3,16.4,0.0,,,6.8,25.6,1027.3,,,,,,,,,,,,
165,165.0,2019-09-21,14.5,7.1,21.5,0.0,,,5.4,23.0,1022.0,,,,,,,,,,,,
166,166.0,2019-09-22,15.2,6.3,24.7,0.0,,,6.5,26.3,1014.4,,,,,,,,,,,,
167,167.0,2019-09-23,15.7,8.7,23.1,0.0,,,6.5,24.8,1013.6,,,,,,,,,,,,
168,168.0,2019-09-24,14.2,10.4,18.6,0.0,,,4.0,15.8,1012.2,,,,,,,,,,,,
