,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2017-01-01,-5.2,-11.1,-2.6,1.0,0.0,,,,,,,,,,,,,,,,
1,2017-01-02,-1.6,-5.8,1.4,2.0,10.0,,,,,,,,,,,,,,,,
2,2017-01-03,-0.3,-6.8,1.6,0.3,30.0,,,,,,,,,,,,,,,,
3,2017-01-04,1.7,0.0,4.2,0.5,0.0,,,,,,,,,,,,,,,,
4,2017-01-05,-2.8,-10.9,0.5,0.0,10.0,,,,,,,,,,,,,,,,
5,2017-01-06,-10.3,-14.3,-4.5,0.0,0.0,,,,,,,,,,,,,,,,
6,2017-01-07,-7.8,-14.0,-4.6,1.1,0.0,,,,,,,,,,,,,,,,
7,2017-01-08,-2.0,-4.6,-0.1,0.5,10.0,,,,,,,,,,,,,,,,
8,2017-01-09,-0.5,-2.1,1.0,0.0,20.0,,,,,,,,,,,,,,,,
9,2017-01-10,-0.5,-3.7,1.2,0.0,0.0,,,,,,,,,,,,,,,,
10,2017-01-11,1.0,-1.1,3.7,2.6,0.0,,,,,,,,,,,,,,,,
11,2017-01-12,2.9,0.8,4.2,7.3,0.0,,,,,,,,,,,,,,,,
12,2017-01-13,1.4,-0.7,4.6,0.9,0.0,,,,,,,,,,,,,,,,
13,2017-01-14,1.1,-0.6,2.7,1.4,30.0,,,,,,,,,,,,,,,,
14,2017-01-15,-1.8,-6.8,1.3,1.1,30.0,,,,,,,,,,,,,,,,
15,2017-01-16,-6.1,-10.3,-1.8,0.0,60.0,,,,,,,,,,,,,,,,
16,2017-01-17,-3.5,-9.5,-0.2,0.0,50.0,,,,,,,,,,,,,,,,
17,2017-01-18,-7.5,-12.8,-1.0,0.0,50.0,,,,,,,,,,,,,,,,
18,2017-01-19,-9.0,-13.7,-0.5,0.0,50.0,,,,,,,,,,,,,,,,
19,2017-01-20,-8.4,-13.3,-0.2,0.0,50.0,,,,,,,,,,,,,,,,
20,2017-01-21,-7.1,-11.8,2.3,0.0,30.0,,,,,,,,,,,,,,,,
21,2017-01-22,-8.6,-12.9,-0.2,0.0,30.0,,,,,,,,,,,,,,,,
22,2017-01-23,-8.8,-15.2,-1.5,0.0,30.0,,,,,,,,,,,,,,,,
23,2017-01-24,-2.8,-5.4,-1.2,0.0,20.0,,,,,,,,,,,,,,,,
24,2017-01-25,-1.5,-3.0,-0.3,0.0,20.0,,,,,,,,,,,,,,,,
25,2017-01-26,-4.7,-10.5,2.4,0.0,20.0,,,,,,,,,,,,,,,,
26,2017-01-27,-5.7,-11.6,4.2,0.0,20.0,,,,,,,,,,,,,,,,
27,2017-01-28,-4.7,-11.3,2.1,0.0,20.0,,,,,,,,,,,,,,,,
28,2017-01-29,-0.6,-6.8,3.4,0.0,0.0,,,,,,,,,,,,,,,,
29,2017-01-30,2.2,-3.0,5.1,0.9,0.0,,,,,,,,,,,,,,,,
30,2017-01-31,2.4,0.8,3.8,0.0,0.0,,,,,,,,,,,,,,,,
31,2017-02-01,1.3,-2.3,3.9,0.3,0.0,,,,,,,,,,,,,,,,
32,2017-02-02,3.3,-1.9,6.9,0.0,0.0,,,,,,,,,,,,,,,,
33,2017-02-03,4.2,-1.9,8.4,0.2,0.0,,,,,,,,,,,,,,,,
34,2017-02-04,5.4,0.5,8.8,1.6,0.0,,,,,,,,,,,,,,,,
35,2017-02-05,3.2,-3.9,7.4,0.0,0.0,,,,,,,,,,,,,,,,
36,2017-02-06,0.5,-4.3,4.3,0.0,0.0,,,,,,,,,,,,,,,,
37,2017-02-07,0.8,-3.5,3.4,0.0,0.0,,,,,,,,,,,,,,,,
