,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-01-03,1.1,0.0,2.4,,,,6.5,,,,,,,,,,,,,,
1,2015-01-04,0.9,0.0,1.3,,,292.1,18.0,,,,,,,,,,,,,,
2,2015-01-05,0.7,-1.0,1.7,,,273.8,13.0,,,,,,,,,,,,,,
3,2015-01-06,-2.0,-4.7,1.4,,,,,,,,,,,,,,,,,,
4,2015-01-07,-1.0,-5.7,1.6,,,,4.4,,,,,,,,,,,,,,
5,2015-01-08,2.1,-1.5,5.6,,,,6.1,,,,,,,,,,,,,,
6,2015-01-09,5.5,3.3,7.8,,,,15.2,,,,,,,,,,,,,,
7,2015-01-12,3.4,1.8,5.0,,,,14.4,,,,,,,,,,,,,,
8,2015-01-13,2.5,-2.3,10.6,,,,3.3,,1018.6,,,,,,,,,,,,
9,2015-01-15,0.4,-2.6,3.0,,,,4.5,,,,,,,,,,,,,,
10,2015-01-16,0.9,-2.4,5.1,,,,3.1,,1010.3,,,,,,,,,,,,
11,2015-01-17,2.3,-0.6,4.1,,,,4.6,,1014.6,,,,,,,,,,,,
12,2015-01-18,1.7,0.8,3.0,,,,1.7,,,,,,,,,,,,,,
13,2015-01-19,0.3,-1.9,1.8,,,,3.0,,1014.5,,,,,,,,,,,,
14,2015-01-20,-0.3,-1.0,0.3,,,,3.3,,,,,,,,,,,,,,
15,2015-01-21,-0.7,-3.2,0.6,,,,4.6,,1014.0,,,,,,,,,,,,
16,2015-01-22,-0.4,-5.2,2.6,,,,3.3,,,,,,,,,,,,,,
17,2015-01-23,0.1,-0.5,1.8,,,,5.2,,,,,,,,,,,,,,
18,2015-01-24,-0.6,-1.4,0.0,,,,6.7,,1022.7,,,,,,,,,,,,
19,2015-01-25,0.4,-0.8,1.9,,,,9.4,,1027.6,,,,,,,,,,,,
20,2015-01-26,0.4,-0.6,1.8,,,,5.9,,,,,,,,,,,,,,
21,2015-01-27,0.8,0.0,2.0,,,,12.5,,,,,,,,,,,,,,
22,2015-01-28,1.1,0.0,2.3,,,,9.7,,1015.9,,,,,,,,,,,,
23,2015-01-30,-0.4,-2.0,1.0,,,,8.3,,,,,,,,,,,,,,
24,2015-01-31,-1.8,-4.3,0.5,,,,4.9,,,,,,,,,,,,,,
25,2015-02-01,-2.6,-7.6,0.7,,,,3.1,,993.5,,,,,,,,,,,,
26,2015-02-02,-0.6,-2.0,0.5,,,,7.9,,,,,,,,,,,,,,
27,2015-02-03,-3.3,-10.0,0.0,,,,4.7,,1005.7,,,,,,,,,,,,
28,2015-02-04,-7.2,-14.2,-1.8,,,,3.4,,1013.6,,,,,,,,,,,,
29,2015-02-05,-3.0,-4.5,-1.7,,,,10.4,,1018.5,,,,,,,,,,,,
30,2015-02-06,-3.0,-4.6,-0.4,,,,13.9,,1023.5,,,,,,,,,,,,
31,2015-02-07,-4.4,-8.9,0.0,,,,4.9,,1028.9,,,,,,,,,,,,
32,2015-02-08,-1.0,-2.9,0.7,,,,14.7,,1024.5,,,,,,,,,,,,
33,2015-02-09,-0.8,-3.2,1.1,,,269.6,13.6,,,,,,,,,,,,,,
34,2015-02-11,0.0,-1.1,1.1,,,,4.8,,,,,,,,,,,,,,
35,2015-02-12,-1.4,-2.0,-0.9,,,,6.9,,,,,,,,,,,,,,
36,2015-02-13,-2.0,-2.7,-1.6,,,,6.8,,1023.2,,,,,,,,,,,,
37,2015-02-14,-3.1,-6.8,-1.5,,,,5.0,,,,,,,,,,,,,,
38,2015-02-15,-3.5,-9.1,3.0,,,,,,1016.4,,,,,,,,,,,,
39,2015-02-16,-2.0,-6.9,4.8,,,,,,,,,,,,,,,,,,
40,2015-02-17,-1.7,-6.3,5.0,,,,4.6,,,,,,,,,,,,,,
41,2015-02-18,-0.5,-1.9,0.0,,,,3.4,,,,,,,,,,,,,,
42,2015-02-19,-2.7,-3.5,-1.9,,,,3.8,,,,,,,,,,,,,,
43,2015-02-20,-0.8,-3.6,5.1,,,,6.3,,1021.3,,,,,,,,,,,,
44,2015-02-21,-0.8,-7.1,6.8,,,,4.3,,1004.7,,,,,,,,,,,,
45,2015-02-22,1.8,-2.0,5.5,,,,4.6,,1009.7,,,,,,,,,,,,
46,2015-02-23,-0.8,-6.0,3.2,,,,4.3,,,,,,,,,,,,,,
47,2015-02-24,2.6,-0.4,5.3,,,,6.2,,,,,,,,,,,,,,
48,2015-02-25,1.1,-2.7,5.8,,,,4.4,,1020.6,,,,,,,,,,,,
49,2015-02-26,-0.7,-5.0,6.3,,,,2.9,,,,,,,,,,,,,,
50,2015-02-27,-5.9,-7.0,2.0,,,,1.5,,1015.2,,,,,,,,,,,,
51,2015-02-28,1.3,-3.0,4.1,,,,4.1,,1021.7,,,,,,,,,,,,
52,2015-03-01,1.5,-4.1,5.9,,,,4.7,,1012.7,,,,,,,,,,,,
53,2015-03-02,4.9,0.0,7.1,,,,13.2,,,,,,,,,,,,,,
54,2015-03-03,3.0,0.0,8.1,,,,11.1,,,,,,,,,,,,,,
55,2015-03-05,2.3,-1.5,6.0,,,,8.9,,,,,,,,,,,,,,
56,2015-03-06,1.9,-2.5,5.6,,,,4.5,,1038.2,,,,,,,,,,,,
57,2015-03-08,3.2,-4.6,13.3,,,,4.8,,1029.7,,,,,,,,,,,,
58,2015-03-10,5.4,-4.3,14.7,,,,5.6,,,,,,,,,,,,,,
59,2015-03-11,4.3,0.2,7.1,,,,6.7,,,,,,,,,,,,,,
60,2015-03-12,3.1,-1.7,7.2,,,,5.4,,1030.3,,,,,,,,,,,,
61,2015-03-13,1.0,-3.0,3.8,,,,4.3,,1025.7,,,,,,,,,,,,
62,2015-03-18,5.8,-2.0,14.0,,,,3.7,,1025.3,,,,,,,,,,,,
63,2015-03-19,4.5,-3.0,13.0,,,,3.7,,1025.9,,,,,,,,,,,,
64,2015-03-20,4.3,-3.0,14.0,,,,3.8,,,,,,,,,,,,,,
65,2015-03-21,4.8,-4.0,13.0,,,,7.1,,1016.6,,,,,,,,,,,,
66,2015-03-22,5.0,5.0,5.0,,,,5.4,,1017.6,,,,,,,,,,,,
67,2015-03-23,4.2,0.9,9.8,,,,4.2,,1018.4,,,,,,,,,,,,
68,2015-03-24,4.3,-2.8,13.9,,,,3.3,,,,,,,,,,,,,,
69,2015-03-25,7.6,-1.9,16.8,,,,5.6,,1005.3,,,,,,,,,,,,
70,2015-03-26,6.1,3.9,8.4,,,,,,1007.7,,,,,,,,,,,,
71,2015-03-27,5.2,3.3,8.2,,,,8.1,,,,,,,,,,,,,,
72,2015-03-28,6.4,2.4,11.4,,,,5.1,,1021.3,,,,,,,,,,,,
73,2015-03-30,6.1,3.2,9.1,,,,19.8,,1003.5,,,,,,,,,,,,
74,2015-03-31,6.6,1.4,11.5,,,,19.9,,,,,,,,,,,,,,
75,2015-04-01,2.6,1.0,5.1,,,,21.0,,,,,,,,,,,,,,
76,2015-04-02,1.8,0.0,4.5,,,,14.8,,,,,,,,,,,,,,
77,2015-04-03,2.9,-1.0,9.1,,,,8.0,,1021.6,,,,,,,,,,,,
78,2015-04-04,3.5,0.1,7.2,,,,4.8,,1015.5,,,,,,,,,,,,
79,2015-04-05,2.0,-3.0,6.3,,,,5.8,,1022.0,,,,,,,,,,,,
80,2015-04-06,2.1,-1.2,7.3,,,,7.9,,1027.3,,,,,,,,,,,,
81,2015-04-07,3.2,-3.9,10.4,,,,6.3,,1035.7,,,,,,,,,,,,
82,2015-04-30,7.7,0.0,15.0,,,,4.1,,1016.5,,,,,,,,,,,,
83,2015-05-01,8.3,7.0,10.0,,,,4.3,,1009.2,,,,,,,,,,,,
84,2015-05-02,9.5,6.0,13.0,,,,3.7,,,,,,,,,,,,,,
85,2015-05-04,16.8,14.0,21.0,,,,6.2,,1010.7,,,,,,,,,,,,
86,2015-05-05,18.2,15.0,24.0,,,,9.0,,1007.6,,,,,,,,,,,,
87,2015-05-06,13.4,9.0,16.0,,,,6.0,,,,,,,,,,,,,,
88,2015-05-07,11.6,7.0,17.0,,,,8.9,,1019.8,,,,,,,,,,,,
89,2015-05-08,12.3,4.0,20.0,,,,4.8,,1017.0,,,,,,,,,,,,
90,2015-05-09,14.3,10.0,17.0,,,,7.1,,1018.9,,,,,,,,,,,,
91,2015-05-12,17.0,7.0,26.0,,,,6.5,,,,,,,,,,,,,,
92,2015-05-13,16.4,11.0,21.0,,,,6.4,,1017.3,,,,,,,,,,,,
93,2015-05-14,14.7,11.0,18.0,,,,9.1,,1010.7,,,,,,,,,,,,
94,2015-05-15,13.7,10.0,18.0,,,,5.5,,1012.6,,,,,,,,,,,,
95,2015-05-16,13.5,3.0,20.0,,,,8.7,,1021.4,,,,,,,,,,,,
96,2015-05-17,13.2,8.0,18.0,,,,10.6,,1023.8,,,,,,,,,,,,
97,2015-05-18,13.5,3.0,23.0,,,,5.8,,1014.2,,,,,,,,,,,,
98,2015-05-19,13.3,7.0,18.0,,,,6.8,,1008.8,,,,,,,,,,,,
99,2015-05-20,9.5,7.0,13.0,,,,3.4,,1014.6,,,,,,,,,,,,
100,2015-05-21,9.1,6.0,13.0,,,,3.4,,,,,,,,,,,,,,
101,2015-05-22,10.3,2.0,17.0,,,,4.9,,1025.3,,,,,,,,,,,,
102,2015-05-23,13.0,5.0,19.0,,,,5.2,,1018.9,,,,,,,,,,,,
103,2015-05-24,13.3,10.0,17.0,,,,3.5,,1018.4,,,,,,,,,,,,
104,2015-05-25,13.3,10.0,19.0,,,,3.5,,1014.9,,,,,,,,,,,,
105,2015-05-26,11.6,9.0,15.0,,,,7.4,,1016.0,,,,,,,,,,,,
106,2015-05-29,13.3,8.0,20.0,,,,4.2,,,,,,,,,,,,,,
107,2015-05-31,13.0,3.0,21.0,,,,4.5,,1017.7,,,,,,,,,,,,
108,2015-06-01,16.3,10.0,23.0,,,,6.8,,1016.2,,,,,,,,,,,,
109,2015-06-02,18.1,9.0,25.0,,,,8.0,,1018.0,,,,,,,,,,,,
110,2015-06-03,19.8,10.0,27.0,,,,10.2,,1020.6,,,,,,,,,,,,
