,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2018-01-28,0.6,-0.5,1.8,4.7,380.0,231.3,35.2,70.0,,,,,,,,,,,,,
1,2018-01-29,2.4,2.1,2.8,2.3,360.0,234.6,35.5,78.0,,,,,,,,,,,,,
2,2018-01-30,-1.0,-2.0,2.0,3.2,310.0,249.6,20.8,55.0,,,,,,,,,,,,,
3,2018-02-01,-2.2,-3.8,0.2,5.4,300.0,230.4,25.2,58.0,,,,,,,,,,,,,
4,2018-02-02,-3.3,-4.2,-2.3,4.3,320.0,222.5,27.7,63.0,,,,,,,,,,,,,
5,2018-02-03,-3.6,-5.2,-2.2,4.7,350.0,260.8,12.1,30.0,,,,,,,,,,,,,
6,2018-02-04,-5.7,-6.8,-4.6,5.1,420.0,114.2,16.2,39.0,,,,,,,,,,,,,
7,2018-02-05,-7.3,-8.5,-6.5,0.0,410.0,60.0,19.8,50.0,,,,,,,,,,,,,
8,2018-02-08,-6.5,-9.4,-3.5,0.0,380.0,104.6,9.0,26.0,,,,,,,,,,,,,
9,2018-02-09,-6.3,-7.4,-5.6,0.0,380.0,220.8,20.3,39.0,,,,,,,,,,,,,
10,2018-02-10,-4.6,-5.6,-3.7,0.7,380.0,223.8,22.8,44.0,,,,,,,,,,,,,
11,2018-02-11,-3.9,-4.6,-2.6,4.1,410.0,223.3,31.8,84.0,,,,,,,,,,,,,
12,2018-02-12,-4.1,-5.1,-2.9,5.6,480.0,251.3,16.6,42.0,,,,,,,,,,,,,
13,2018-02-13,,,,0.6,490.0,206.7,12.1,28.0,,,,,,,,,,,,,
14,2018-02-14,-6.1,-9.3,-2.0,0.0,470.0,145.0,10.9,29.0,,,,,,,,,,,,,
15,2018-02-15,-5.6,-6.7,-3.2,3.0,470.0,209.6,27.2,81.0,,,,,,,,,,,,,
16,2018-02-16,-2.7,-4.7,-1.4,1.4,480.0,255.4,12.5,30.0,,,,,,,,,,,,,
17,2018-02-17,-4.3,-5.6,-3.2,0.0,470.0,80.0,15.2,41.0,,,,,,,,,,,,,
18,2018-02-18,-3.8,-5.3,-1.1,0.0,470.0,132.9,13.0,35.0,,,,,,,,,,,,,
19,2018-02-21,-6.8,-8.0,-5.3,0.0,470.0,46.3,23.6,55.0,,,,,,,,,,,,,
20,2018-02-22,-7.6,-9.2,-5.5,0.0,470.0,57.1,30.4,67.0,,,,,,,,,,,,,
21,2018-02-23,,,,0.0,470.0,50.8,31.3,67.0,,,,,,,,,,,,,
