,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2015-08-01,16.9,8.9,24.9,0.0,,,,,,711.0,,,,,,,,,,,
1,2015-08-02,18.5,9.0,25.4,0.0,,,,,,802.0,,,,,,,,,,,
2,2015-08-03,23.8,14.7,31.5,0.0,,,,,,780.0,,,,,,,,,,,
3,2015-08-04,19.2,12.9,28.5,4.0,,,,,,285.0,,,,,,,,,,,
4,2015-08-05,19.1,11.9,25.6,0.0,,,,,,754.0,,,,,,,,,,,
5,2015-08-06,24.1,14.2,32.7,0.8,,,,,,731.0,,,,,,,,,,,
6,2015-08-07,21.8,16.3,28.8,5.0,,,,,,440.0,,,,,,,,,,,
7,2015-08-08,19.4,14.5,21.4,0.0,,,,,,2.0,,,,,,,,,,,
8,2015-08-09,19.1,11.3,25.5,0.0,,,,,,569.0,,,,,,,,,,,
9,2015-08-10,19.9,14.8,25.8,45.6,,,,,,326.0,,,,,,,,,,,
10,2015-08-11,20.2,14.5,25.5,0.0,,,,,,541.0,,,,,,,,,,,
11,2015-08-12,20.1,17.5,23.9,0.0,,,,,,112.0,,,,,,,,,,,
12,2015-08-13,23.0,16.7,29.2,0.4,,,,,,752.0,,,,,,,,,,,
13,2015-08-14,22.8,18.3,27.6,0.1,,,,,,251.0,,,,,,,,,,,
14,2015-08-15,21.7,18.1,26.5,0.9,,,,,,445.0,,,,,,,,,,,
15,2015-08-16,17.0,15.4,18.3,24.8,,,,,,0.0,,,,,,,,,,,
16,2015-08-17,14.3,13.7,15.3,16.9,,,,,,0.0,,,,,,,,,,,
17,2015-08-18,14.3,12.7,17.2,0.0,,,,,,60.0,,,,,,,,,,,
18,2015-08-19,16.0,9.8,22.0,0.0,,,,,,602.0,,,,,,,,,,,
19,2015-08-20,17.8,13.0,23.5,0.0,,,,,,460.0,,,,,,,,,,,
20,2015-08-21,18.8,11.8,25.8,0.0,,,,,,750.0,,,,,,,,,,,
21,2015-08-22,19.3,12.2,25.8,0.0,,,,,,750.0,,,,,,,,,,,
22,2015-08-23,19.5,13.1,25.0,5.0,,,,,,712.0,,,,,,,,,,,
23,2015-08-24,19.6,15.0,24.7,1.2,,,,,,422.0,,,,,,,,,,,
24,2015-08-25,16.6,13.5,20.3,3.7,,,,,,199.0,,,,,,,,,,,
25,2015-08-26,21.6,16.8,27.0,0.0,,,,,,555.0,,,,,,,,,,,
26,2015-08-27,17.2,12.9,22.6,19.5,,,,,,0.0,,,,,,,,,,,
27,2015-08-28,15.8,11.4,21.2,0.0,,,,,,398.0,,,,,,,,,,,
