,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2019-02-22,9.6,7.0,13.0,,,,7.2,,,,,,,,,,,,,,
1,2019-02-24,7.0,2.0,15.0,,,137.5,9.4,,,,,,,,,,,,,,
2,2019-02-25,8.0,1.0,17.0,,,,6.0,,,,,,,,,,,,,,
3,2019-02-26,7.9,1.0,19.0,,,,4.7,,,,,,,,,,,,,,
4,2019-02-27,8.3,1.0,19.0,,,,,,1025.7,,,,,,,,,,,,
5,2019-02-28,9.0,4.0,15.0,,,,11.4,,1016.2,,,,,,,,,,,,
6,2019-03-01,7.5,6.0,9.0,,,277.9,12.0,,1014.8,,,,,,,,,,,,
7,2019-03-04,9.8,6.0,13.0,,,231.7,26.5,,994.5,,,,,,,,,,,,
8,2019-03-05,6.9,4.0,11.0,,,227.5,17.9,,1005.4,,,,,,,,,,,,
9,2019-03-06,9.4,6.0,12.0,,,150.0,15.4,,1000.6,,,,,,,,,,,,
10,2019-03-07,9.5,8.0,11.0,,,199.6,26.9,,994.6,,,,,,,,,,,,
11,2019-03-08,8.2,6.0,11.0,,,239.6,17.7,,1009.9,,,,,,,,,,,,
12,2019-03-09,9.4,7.0,12.0,,,244.2,22.8,,1010.6,,,,,,,,,,,,
13,2019-03-10,7.8,3.0,13.0,,,,21.0,,1007.1,,,,,,,,,,,,
14,2019-03-11,5.1,2.0,8.0,,,,,,1017.6,,,,,,,,,,,,
15,2019-03-12,6.4,2.0,10.0,,,,,,1013.1,,,,,,,,,,,,
16,2019-03-13,6.2,5.0,8.0,,,,,,1004.7,,,,,,,,,,,,
17,2019-03-14,7.2,6.0,10.0,,,255.4,21.6,,1003.2,,,,,,,,,,,,
18,2019-03-15,9.7,7.0,13.0,,,251.7,15.9,,1005.1,,,,,,,,,,,,
19,2019-03-16,10.0,7.0,11.0,,,,,,1007.0,,,,,,,,,,,,
20,2019-03-17,8.1,3.0,11.0,,,241.3,20.6,,1003.0,,,,,,,,,,,,
21,2019-03-18,5.3,1.0,9.0,,,,12.7,,,,,,,,,,,,,,
22,2019-03-19,4.3,-2.0,11.0,,,,3.6,,,,,,,,,,,,,,
23,2019-03-21,9.1,3.0,17.0,,,,5.0,,1033.5,,,,,,,,,,,,
24,2019-03-22,10.2,2.0,19.0,,,,6.0,,1028.8,,,,,,,,,,,,
25,2019-03-23,9.3,6.0,11.0,,,,7.9,,1029.3,,,,,,,,,,,,
26,2019-03-24,8.6,5.0,11.0,,,225.4,11.8,,1026.8,,,,,,,,,,,,
27,2019-03-25,6.8,4.0,10.0,,,298.3,22.1,,1023.3,,,,,,,,,,,,
28,2019-03-26,7.5,6.0,9.0,,,,11.5,,1030.8,,,,,,,,,,,,
29,2019-03-27,7.8,2.0,11.0,,,,5.2,,1032.9,,,,,,,,,,,,
30,2019-03-28,9.5,5.0,13.0,,,,4.4,,1034.5,,,,,,,,,,,,
31,2019-03-29,9.4,1.0,18.0,,,,5.4,,1029.8,,,,,,,,,,,,
32,2019-04-01,8.8,2.0,16.0,,,,9.8,,1020.6,,,,,,,,,,,,
33,2019-04-02,9.5,6.0,15.0,,,158.8,10.2,,1007.3,,,,,,,,,,,,
34,2019-04-04,5.5,2.0,8.0,,,,4.5,,1000.6,,,,,,,,,,,,
35,2019-04-05,6.5,3.0,10.0,,,,7.2,,,,,,,,,,,,,,
36,2019-04-06,10.7,6.0,16.0,,,,8.2,,,,,,,,,,,,,,
37,2019-04-07,13.9,7.0,20.0,,,,6.6,,1004.3,,,,,,,,,,,,
38,2019-04-08,12.4,6.0,19.0,,,,6.2,,1008.9,,,,,,,,,,,,
39,2019-04-09,12.0,9.0,16.0,,,,13.1,,1010.7,,,,,,,,,,,,
40,2019-04-10,8.7,4.0,13.0,,,,,,1014.8,,,,,,,,,,,,
41,2019-04-11,6.3,0.0,11.0,,,,11.7,,1021.8,,,,,,,,,,,,
42,2019-04-12,5.2,4.0,7.0,,,53.3,12.4,,1024.4,,,,,,,,,,,,
43,2019-04-13,3.1,-1.0,7.0,,,230.0,11.3,,,,,,,,,,,,,,
44,2019-04-14,5.8,2.0,11.0,,,51.7,13.2,,1024.0,,,,,,,,,,,,
45,2019-04-15,10.1,3.0,18.0,,,,10.1,,1022.8,,,,,,,,,,,,
46,2019-04-16,11.6,2.0,19.0,,,,10.3,,1016.6,,,,,,,,,,,,
47,2019-04-17,12.6,9.0,17.0,,,,9.1,,1020.8,,,,,,,,,,,,
48,2019-04-18,15.9,9.0,22.0,,,,12.3,,1023.8,,,,,,,,,,,,
49,2019-04-21,17.0,7.0,24.0,,,,6.7,,1020.0,,,,,,,,,,,,
50,2019-04-22,16.6,7.0,25.0,,,,11.5,,1008.9,,,,,,,,,,,,
51,2019-04-23,14.9,7.0,22.0,,,,12.0,,999.4,,,,,,,,,,,,
52,2019-04-24,17.4,10.0,25.0,,,157.9,12.7,,999.6,,,,,,,,,,,,
53,2019-04-25,13.0,8.0,21.0,,,,13.7,,1006.2,,,,,,,,,,,,
54,2019-04-26,12.2,8.0,17.0,,,,7.4,,1012.2,,,,,,,,,,,,
55,2019-04-27,10.0,8.0,12.0,,,,11.1,,1012.3,,,,,,,,,,,,
56,2019-04-28,9.7,6.0,13.0,,,,9.2,,1017.7,,,,,,,,,,,,
57,2019-04-29,9.6,1.0,16.0,,,,8.7,,1023.3,,,,,,,,,,,,
58,2019-04-30,12.2,10.0,16.0,,,338.8,12.4,,1022.0,,,,,,,,,,,,
59,2019-05-01,9.0,5.0,15.0,,,,6.4,,1017.4,,,,,,,,,,,,
60,2019-05-05,6.4,1.0,11.0,,,316.7,13.2,,1019.3,,,,,,,,,,,,
61,2019-05-06,6.2,1.0,11.0,,,,8.0,,1020.7,,,,,,,,,,,,
62,2019-05-08,9.5,6.0,12.0,,,143.3,10.4,,1002.0,,,,,,,,,,,,
63,2019-05-09,11.8,6.0,16.0,,,,10.4,,998.1,,,,,,,,,,,,
64,2019-05-10,10.6,8.0,15.0,,,,10.5,,1008.3,,,,,,,,,,,,
65,2019-05-11,11.3,8.0,16.0,,,,11.3,,1014.0,,,,,,,,,,,,
66,2019-05-12,9.5,4.0,15.0,,,332.5,12.0,,1032.1,,,,,,,,,,,,
67,2019-05-13,10.2,2.0,16.0,,,152.9,10.3,,1037.7,,,,,,,,,,,,
68,2019-05-14,11.0,5.0,16.0,,,,11.1,,1032.7,,,,,,,,,,,,
69,2019-05-15,11.2,5.0,16.0,,,,,,1025.9,,,,,,,,,,,,
70,2019-05-16,10.7,6.0,15.0,,,,,,1017.6,,,,,,,,,,,,
71,2019-05-17,10.6,9.0,13.0,,,,9.0,,1007.9,,,,,,,,,,,,
72,2019-05-18,14.4,7.0,22.0,,,,3.9,,1005.4,,,,,,,,,,,,
73,2019-05-19,15.8,11.0,22.0,,,,7.3,,1004.9,,,,,,,,,,,,
74,2019-05-20,13.8,11.0,16.0,,,,12.8,,1007.3,,,,,,,,,,,,
75,2019-05-21,12.2,12.0,14.0,,,300.4,18.9,,1012.4,,,,,,,,,,,,
76,2019-05-22,13.9,11.0,19.0,,,,10.3,,,,,,,,,,,,,,
77,2019-05-24,16.8,8.0,24.0,,,,9.7,,,,,,,,,,,,,,
78,2019-05-25,13.8,7.0,20.0,,,,8.1,,1016.8,,,,,,,,,,,,
79,2019-05-26,16.1,9.0,21.0,,,,,,1013.7,,,,,,,,,,,,
80,2019-05-27,16.0,12.0,19.0,,,275.0,11.4,,1009.1,,,,,,,,,,,,
81,2019-05-28,12.2,9.0,15.0,,,,8.5,,1009.0,,,,,,,,,,,,
82,2019-05-29,13.2,4.0,20.0,,,,6.0,,1020.2,,,,,,,,,,,,
83,2019-05-30,16.5,11.0,21.0,,,,11.0,,1022.3,,,,,,,,,,,,
84,2019-05-31,18.8,14.0,22.0,,,,,,1024.2,,,,,,,,,,,,
85,2019-06-01,18.9,10.0,27.0,,,,4.9,,1021.3,,,,,,,,,,,,
86,2019-06-02,23.3,14.0,31.0,,,,9.4,,1013.8,,,,,,,,,,,,
87,2019-06-03,19.4,16.0,22.0,,,,7.0,,1012.5,,,,,,,,,,,,
88,2019-06-04,20.8,14.0,27.0,,,,9.7,,1009.1,,,,,,,,,,,,
89,2019-06-05,21.4,17.0,26.0,,,,8.8,,1006.0,,,,,,,,,,,,
90,2019-06-06,15.5,11.0,20.0,,,,12.3,,1010.8,,,,,,,,,,,,
91,2019-06-07,15.4,9.0,24.0,,,,14.7,,1010.3,,,,,,,,,,,,
92,2019-06-08,15.4,13.0,18.0,,,210.4,20.8,,,,,,,,,,,,,,
93,2019-06-09,15.5,7.0,21.0,,,,6.7,,1021.7,,,,,,,,,,,,
94,2019-06-10,17.5,13.0,23.0,,,,6.6,,1012.0,,,,,,,,,,,,
95,2019-06-11,16.5,12.0,20.0,,,,,,1011.4,,,,,,,,,,,,
96,2019-06-12,16.8,14.0,20.0,,,,10.6,,1008.9,,,,,,,,,,,,
97,2019-06-15,19.0,16.0,23.0,,,,9.6,,1012.5,,,,,,,,,,,,
98,2019-06-16,18.0,12.0,22.0,,,,8.9,,,,,,,,,,,,,,
99,2019-06-17,19.5,11.0,27.0,,,,5.3,,1019.2,,,,,,,,,,,,
100,2019-06-18,21.4,13.0,28.0,,,,,,1013.6,,,,,,,,,,,,
101,2019-06-19,20.7,15.0,28.0,,,,8.8,,1007.7,,,,,,,,,,,,
102,2019-06-20,17.8,15.0,21.0,,,,9.0,,1011.7,,,,,,,,,,,,
103,2019-06-21,16.3,12.0,21.0,,,,7.7,,1018.5,,,,,,,,,,,,
104,2019-06-22,18.5,10.0,25.0,,,147.9,9.4,,,,,,,,,,,,,,
105,2019-06-23,22.4,14.0,29.0,,,,6.9,,1017.8,,,,,,,,,,,,
106,2019-06-24,24.8,18.0,31.0,,,,10.0,,1017.8,,,,,,,,,,,,
107,2019-06-27,20.4,15.0,26.0,,,,,,1026.6,,,,,,,,,,,,
108,2019-06-28,19.3,12.0,27.0,,,100.0,9.4,,1024.5,,,,,,,,,,,,
109,2019-06-29,23.3,12.0,34.0,,,,6.4,,1018.3,,,,,,,,,,,,
110,2019-06-30,24.0,16.0,29.0,,,230.8,11.5,,1013.8,,,,,,,,,,,,
111,2019-07-01,20.6,17.0,25.0,,,,13.2,,,,,,,,,,,,,,
112,2019-07-02,17.8,11.0,23.0,,,,10.1,,,,,,,,,,,,,,
113,2019-07-03,17.4,13.0,22.0,,,279.6,11.9,,1024.0,,,,,,,,,,,,
114,2019-07-04,17.0,10.0,23.0,,,,8.6,,1023.3,,,,,,,,,,,,
