,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0.0,2018-06-09,22.2,17.0,30.0,,,,8.4,,,,,,,,,,,,,,
1,1.0,2018-06-11,18.7,16.0,22.0,,,,6.9,,,,,,,,,,,,,,
2,2.0,2018-06-12,16.8,14.0,21.0,,,,9.4,,,,,,,,,,,,,,
3,3.0,2018-06-13,14.5,14.0,16.0,,,322.9,13.8,,,,,,,,,,,,,,
4,4.0,2018-06-14,16.0,12.0,21.0,,,,7.8,,,,,,,,,,,,,,
5,5.0,2018-06-16,19.0,13.0,25.0,,,,4.5,,,,,,,,,,,,,,
6,6.0,2018-06-18,18.0,13.0,23.0,,,,6.7,,,,,,,,,,,,,,
7,7.0,2018-06-19,20.0,15.0,25.0,,,242.5,11.7,,,,,,,,,,,,,,
8,8.0,2018-06-20,21.8,14.0,29.0,,,,5.7,,,,,,,,,,,,,,
9,9.0,2018-06-21,20.1,13.0,29.0,,,,18.5,,,,,,,,,,,,,,
10,10.0,2018-06-23,11.8,10.0,14.0,,,262.9,16.9,,,,,,,,,,,,,,
11,11.0,2018-06-24,12.9,11.0,16.0,,,,11.5,,,,,,,,,,,,,,
12,12.0,2018-06-25,15.4,12.0,21.0,,,291.3,9.6,,,,,,,,,,,,,,
13,13.0,2018-06-27,17.2,10.0,23.0,,,,8.2,,,,,,,,,,,,,,
14,14.0,2018-06-28,18.1,10.0,25.0,,,,9.1,,,,,,,,,,,,,,
15,15.0,2018-06-29,22.6,18.0,29.0,,,,11.5,,,,,,,,,,,,,,
16,16.0,2018-06-30,17.8,13.0,22.0,,,,13.4,,,,,,,,,,,,,,
17,17.0,2018-07-02,15.3,6.0,23.0,,,,7.5,,,,,,,,,,,,,,
18,18.0,2018-07-07,17.6,9.0,25.0,,,,11.0,,,,,,,,,,,,,,
19,19.0,2018-07-09,19.6,15.0,25.0,,,,10.5,,,,,,,,,,,,,,
