,Unnamed: 0,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,0.0,2018-11-01,7.8,3.8,11.2,3.8,0.0,,,,,,,,,,,,,,,,
1,1.0,2018-11-02,6.5,3.4,8.9,0.0,0.0,,,,,,,,,,,,,,,,
2,2.0,2018-11-03,7.2,5.9,10.4,0.0,0.0,,,,,,,,,,,,,,,,
3,3.0,2018-11-04,7.0,4.7,10.9,0.0,0.0,,,,,,,,,,,,,,,,
4,4.0,2018-11-05,10.3,3.4,16.4,0.0,0.0,,,,,,,,,,,,,,,,
5,5.0,2018-11-06,11.3,5.9,15.3,0.0,0.0,,,,,,,,,,,,,,,,
6,6.0,2018-11-07,8.8,5.6,12.5,2.3,0.0,,,,,,,,,,,,,,,,
7,7.0,2018-11-08,7.4,5.6,11.0,0.0,0.0,,,,,,,,,,,,,,,,
8,8.0,2018-11-09,7.8,4.5,13.4,0.0,0.0,,,,,,,,,,,,,,,,
9,9.0,2018-11-10,7.6,2.9,12.0,4.9,0.0,,,,,,,,,,,,,,,,
10,10.0,2018-11-11,8.0,6.3,11.6,7.8,0.0,,,,,,,,,,,,,,,,
11,11.0,2018-11-12,10.9,7.2,14.9,0.1,0.0,,,,,,,,,,,,,,,,
12,12.0,2018-11-13,7.6,2.6,12.7,1.2,0.0,,,,,,,,,,,,,,,,
13,13.0,2018-11-14,4.9,0.8,9.7,0.0,0.0,,,,,,,,,,,,,,,,
14,14.0,2018-11-15,2.1,-1.0,4.4,0.0,0.0,,,,,,,,,,,,,,,,
15,15.0,2018-11-16,0.8,-0.9,3.5,0.0,0.0,,,,,,,,,,,,,,,,
16,16.0,2018-11-17,0.2,-1.6,4.0,0.0,0.0,,,,,,,,,,,,,,,,
17,17.0,2018-11-18,-1.4,-3.3,2.4,0.0,0.0,,,,,,,,,,,,,,,,
18,18.0,2018-11-19,-2.3,-3.4,-0.7,0.3,0.0,,,,,,,,,,,,,,,,
19,19.0,2018-11-20,-2.7,-3.8,0.6,0.0,20.0,,,,,,,,,,,,,,,,
20,20.0,2018-11-21,-1.6,-4.1,2.1,0.0,10.0,,,,,,,,,,,,,,,,
21,21.0,2018-11-22,3.2,-1.6,7.9,0.0,0.0,,,,,,,,,,,,,,,,
22,22.0,2018-11-23,4.0,0.5,7.4,3.6,0.0,,,,,,,,,,,,,,,,
23,23.0,2018-11-24,3.8,0.4,7.6,0.0,0.0,,,,,,,,,,,,,,,,
24,24.0,2018-11-25,3.1,-0.5,9.2,0.0,0.0,,,,,,,,,,,,,,,,
25,25.0,2018-11-26,0.6,-0.5,2.0,1.5,0.0,,,,,,,,,,,,,,,,
26,26.0,2018-11-27,0.2,-0.7,1.4,1.4,30.0,,,,,,,,,,,,,,,,
27,27.0,2018-11-28,0.3,-0.4,1.2,0.3,0.0,,,,,,,,,,,,,,,,
28,28.0,2018-11-29,2.9,0.8,6.6,0.0,0.0,,,,,,,,,,,,,,,,
29,29.0,2018-11-30,4.3,2.5,6.3,3.5,0.0,,,,,,,,,,,,,,,,
30,30.0,2018-12-01,3.3,1.7,6.0,3.0,0.0,,,,,,,,,,,,,,,,
31,31.0,2018-12-02,6.3,2.3,8.6,57.3,0.0,,,,,,,,,,,,,,,,
32,32.0,2018-12-03,8.5,6.3,9.7,29.5,0.0,,,,,,,,,,,,,,,,
33,33.0,2018-12-04,5.1,2.9,7.0,4.9,0.0,,,,,,,,,,,,,,,,
34,34.0,2018-12-05,4.1,2.8,6.7,6.3,0.0,,,,,,,,,,,,,,,,
35,35.0,2018-12-06,6.7,4.1,7.7,9.5,0.0,,,,,,,,,,,,,,,,
36,36.0,2018-12-07,6.4,2.0,7.7,10.9,0.0,,,,,,,,,,,,,,,,
37,37.0,2018-12-08,2.3,0.8,5.9,25.2,0.0,,,,,,,,,,,,,,,,
38,38.0,2018-12-09,3.2,1.2,6.0,33.0,0.0,,,,,,,,,,,,,,,,
39,39.0,2018-12-10,1.0,-0.5,2.6,4.2,0.0,,,,,,,,,,,,,,,,
40,40.0,2018-12-11,-1.4,-4.0,2.1,0.0,20.0,,,,,,,,,,,,,,,,
41,41.0,2018-12-12,-2.9,-5.6,0.2,0.0,20.0,,,,,,,,,,,,,,,,
42,42.0,2018-12-13,-3.3,-5.4,-1.7,0.0,10.0,,,,,,,,,,,,,,,,
43,43.0,2018-12-14,-5.1,-6.0,-4.0,0.0,10.0,,,,,,,,,,,,,,,,
44,44.0,2018-12-15,-5.8,-6.8,-4.5,7.6,10.0,,,,,,,,,,,,,,,,
45,45.0,2018-12-16,-0.9,-5.4,3.3,0.8,80.0,,,,,,,,,,,,,,,,
46,46.0,2018-12-17,1.0,-0.2,1.8,1.1,60.0,,,,,,,,,,,,,,,,
47,47.0,2018-12-18,-0.5,-2.9,2.7,0.3,50.0,,,,,,,,,,,,,,,,
48,48.0,2018-12-19,1.2,-2.4,4.8,9.2,30.0,,,,,,,,,,,,,,,,
49,49.0,2018-12-20,2.2,1.2,3.6,5.0,20.0,,,,,,,,,,,,,,,,
50,50.0,2018-12-21,4.8,2.2,8.3,64.8,0.0,,,,,,,,,,,,,,,,
51,51.0,2018-12-22,6.6,5.2,8.6,21.3,0.0,,,,,,,,,,,,,,,,
