,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wspt,pres,tsun,name,km^2,bev,m,w,dichte,plz,longitude,latitude,reiseGebiete,verstädterung
0,2017-11-27,5.0,3.0,7.0,,,217.9,28.8,,1013.3,,,,,,,,,,,,
1,2017-11-28,4.9,4.0,6.0,,,231.7,21.0,,,,,,,,,,,,,,
2,2017-11-29,1.8,-2.0,5.0,,,,8.7,,1004.3,,,,,,,,,,,,
3,2017-11-30,0.8,-2.0,3.0,,,204.6,11.5,,,,,,,,,,,,,,
4,2017-12-01,1.6,0.0,3.0,,,,4.5,,,,,,,,,,,,,,
5,2017-12-02,-0.2,-2.0,1.0,,,,5.7,,,,,,,,,,,,,,
6,2017-12-03,0.8,0.0,3.0,,,225.4,17.4,,,,,,,,,,,,,,
7,2017-12-06,6.7,6.0,8.0,,,234.2,21.4,,1028.9,,,,,,,,,,,,
8,2017-12-07,5.0,3.0,7.0,,,213.8,31.1,,1013.8,,,,,,,,,,,,
9,2017-12-08,2.8,0.0,6.0,,,244.2,23.8,,,,,,,,,,,,,,
10,2017-12-11,2.3,0.0,7.0,,,161.7,17.4,,,,,,,,,,,,,,
11,2017-12-12,2.0,0.0,6.0,,,244.2,19.2,,,,,,,,,,,,,,
12,2017-12-13,2.8,1.0,5.0,,,197.1,28.5,,1001.5,,,,,,,,,,,,
13,2017-12-14,3.7,1.0,6.0,,,227.1,28.5,,990.3,,,,,,,,,,,,
14,2017-12-15,3.0,2.0,5.0,,,,10.9,,994.9,,,,,,,,,,,,
15,2017-12-16,3.1,1.0,4.0,,,,11.2,,1008.8,,,,,,,,,,,,
16,2017-12-17,2.4,2.0,3.0,,,247.9,13.6,,1020.4,,,,,,,,,,,,
17,2017-12-18,1.7,0.0,3.0,,,,11.9,,,,,,,,,,,,,,
18,2017-12-19,3.8,2.0,6.0,,,246.7,10.3,,1031.8,,,,,,,,,,,,
19,2017-12-22,7.5,5.0,9.0,,,,5.3,,1033.1,,,,,,,,,,,,
20,2017-12-23,8.0,6.0,9.0,,,243.8,19.3,,1031.1,,,,,,,,,,,,
21,2017-12-24,8.4,8.0,9.0,,,239.2,28.6,,1024.0,,,,,,,,,,,,
22,2017-12-25,7.0,5.0,8.0,,,215.0,24.5,,1015.4,,,,,,,,,,,,
23,2017-12-26,5.4,3.0,7.0,,,210.4,27.9,,1000.3,,,,,,,,,,,,
24,2017-12-27,5.3,3.0,6.0,,,182.9,19.2,,985.8,,,,,,,,,,,,
25,2017-12-28,3.1,2.0,4.0,,,252.9,18.8,,996.5,,,,,,,,,,,,
26,2017-12-29,2.1,1.0,4.0,,,202.5,25.1,,1002.4,,,,,,,,,,,,
27,2017-12-30,7.5,3.0,12.0,,,221.7,30.0,,998.7,,,,,,,,,,,,
28,2017-12-31,11.4,9.0,13.0,,,221.3,29.2,,1000.5,,,,,,,,,,,,
29,2018-01-01,6.6,4.0,9.0,,,,,,999.2,,,,,,,,,,,,
30,2018-01-02,5.3,4.0,6.0,,,237.1,19.1,,1006.9,,,,,,,,,,,,
31,2018-01-03,7.3,6.0,10.0,,,236.7,33.7,,991.4,,,,,,,,,,,,
32,2018-01-04,7.8,6.0,11.0,,,233.8,26.4,,994.4,,,,,,,,,,,,
33,2018-01-05,8.0,7.0,9.0,,,228.8,25.1,,996.4,,,,,,,,,,,,
34,2018-01-06,5.0,3.0,7.0,,,,11.5,,1007.5,,,,,,,,,,,,
35,2018-01-07,2.2,1.0,4.0,,,53.8,19.9,,1023.6,,,,,,,,,,,,
36,2018-01-08,1.9,1.0,4.0,,,62.9,23.7,,1023.4,,,,,,,,,,,,
37,2018-01-11,6.0,5.0,7.0,,,,3.6,,1015.8,,,,,,,,,,,,
38,2018-01-12,3.8,3.0,5.0,,,,3.8,,1025.0,,,,,,,,,,,,
39,2018-01-13,4.4,2.0,6.0,,,,8.4,,1024.7,,,,,,,,,,,,
40,2018-01-14,2.8,1.0,4.0,,,125.8,13.1,,1021.0,,,,,,,,,,,,
41,2018-01-15,4.2,2.0,6.0,,,187.5,27.2,,1005.8,,,,,,,,,,,,
42,2018-01-18,4.4,2.0,10.0,,,235.0,32.4,,996.9,,,,,,,,,,,,
43,2018-01-19,2.2,0.0,4.0,,,238.3,14.3,,1006.0,,,,,,,,,,,,
44,2018-01-20,2.4,1.0,4.0,,,,14.7,,1003.6,,,,,,,,,,,,
45,2018-01-21,1.9,1.0,4.0,,,244.6,9.5,,1011.6,,,,,,,,,,,,
46,2018-01-22,4.7,1.0,7.0,,,223.3,16.9,,1008.4,,,,,,,,,,,,
47,2018-01-23,7.0,5.0,8.0,,,219.6,20.5,,1019.5,,,,,,,,,,,,
48,2018-01-24,11.5,9.0,13.0,,,207.9,30.5,,1014.1,,,,,,,,,,,,
49,2018-01-25,8.1,6.0,12.0,,,215.0,17.1,,1011.6,,,,,,,,,,,,
50,2018-01-26,6.2,4.0,8.0,,,228.8,7.6,,1017.7,,,,,,,,,,,,
51,2018-01-27,5.4,3.0,7.0,,,,15.9,,1028.1,,,,,,,,,,,,
52,2018-01-28,7.8,5.0,10.0,,,232.1,30.6,,1028.0,,,,,,,,,,,,
53,2018-01-29,9.0,6.0,10.0,,,245.8,30.4,,1024.6,,,,,,,,,,,,
54,2018-01-30,4.3,2.0,6.0,,,231.3,14.1,,1026.7,,,,,,,,,,,,
